date start,value
2016-01-01 11:00:00,48.95
2016-01-02 11:00:00,40.7
2016-01-03 11:00:00,40.45
2016-01-04 11:00:00,60.89473684210526
2016-01-05 11:00:00,80.57142857142857
2016-01-06 11:00:00,85.0
2016-01-07 11:00:00,92.52380952380952
2016-01-08 11:00:00,23.38095238095238
2016-01-09 11:00:00,18.523809523809526
2016-01-10 11:00:00,34.23809523809524
2016-01-11 11:00:00,16.857142857142858
2016-01-12 11:00:00,16.428571428571427
2016-01-13 11:00:00,8.952380952380953
2016-01-14 11:00:00,14.047619047619047
2016-01-15 11:00:00,30.0
2016-01-16 11:00:00,19.666666666666668
2016-01-17 11:00:00,24.857142857142858
2016-01-18 11:00:00,17.333333333333332
2016-01-19 11:00:00,27.047619047619047
2016-01-20 11:00:00,28.142857142857142
2016-01-21 11:00:00,15.428571428571429
2016-01-22 11:00:00,30.285714285714285
2016-01-23 11:00:00,28.55
2016-01-24 11:00:00,21.95
2016-01-25 11:00:00,16.6
2016-01-26 11:00:00,16.38095238095238
2016-01-27 11:00:00,9.857142857142858
2016-01-28 11:00:00,11.80952380952381
2016-01-29 11:00:00,12.428571428571429
2016-01-30 11:00:00,4.857142857142857
2016-01-31 11:00:00,8.904761904761905
2016-02-01 11:00:00,8.9
2016-02-02 11:00:00,6.7
2016-02-03 11:00:00,11.619047619047619
2016-02-04 11:00:00,9.761904761904763
2016-02-05 11:00:00,11.80952380952381
2016-02-06 11:00:00,13.19047619047619
2016-02-07 11:00:00,15.619047619047619
2016-02-08 11:00:00,5.666666666666667
2016-02-09 11:00:00,6.571428571428571
2016-02-10 11:00:00,8.238095238095237
2016-02-11 11:00:00,10.285714285714286
2016-02-12 11:00:00,24.428571428571427
2016-02-13 11:00:00,38.61904761904762
2016-02-14 11:00:00,41.476190476190474
2016-02-15 11:00:00,21.047619047619047
2016-02-16 11:00:00,15.380952380952381
2016-02-17 11:00:00,22.428571428571427
2016-02-18 11:00:00,27.476190476190474
2016-02-19 11:00:00,32.61904761904762
2016-02-20 11:00:00,19.047619047619047
2016-02-21 11:00:00,4.809523809523809
2016-02-22 11:00:00,3.1
2016-02-23 11:00:00,10.523809523809524
2016-02-24 11:00:00,10.571428571428571
2016-02-25 11:00:00,14.0
2016-02-26 11:00:00,18.238095238095237
2016-02-27 11:00:00,24.952380952380953
2016-02-28 11:00:00,42.095238095238095
2016-02-29 11:00:00,29.285714285714285
2016-03-01 11:00:00,25.857142857142858
2016-03-02 11:00:00,18.952380952380953
2016-03-03 11:00:00,19.666666666666668
2016-03-04 11:00:00,20.476190476190474
2016-03-05 11:00:00,43.95238095238095
2016-03-06 11:00:00,36.666666666666664
2016-03-07 11:00:00,26.095238095238095
2016-03-08 11:00:00,35.04761904761905
2016-03-09 11:00:00,37.61904761904762
2016-03-10 11:00:00,38.666666666666664
2016-03-11 11:00:00,24.38095238095238
2016-03-12 11:00:00,16.714285714285715
2016-03-13 11:00:00,18.952380952380953
2016-03-14 11:00:00,26.428571428571427
2016-03-15 11:00:00,17.095238095238095
2016-03-16 11:00:00,23.142857142857142
2016-03-17 11:00:00,33.95238095238095
2016-03-18 11:00:00,22.952380952380953
2016-03-19 11:00:00,20.523809523809526
2016-03-20 11:00:00,10.857142857142858
2016-03-21 11:00:00,10.952380952380953
2016-03-22 11:00:00,10.238095238095237
2016-03-23 11:00:00,14.523809523809524
2016-03-24 11:00:00,22.142857142857142
2016-03-25 11:00:00,27.571428571428573
2016-03-26 11:00:00,19.80952380952381
2016-03-27 11:00:00,23.047619047619047
2016-03-28 11:00:00,8.80952380952381
2016-03-29 11:00:00,5.714285714285714
2016-03-30 11:00:00,9.571428571428571
2016-03-31 11:00:00,15.380952380952381
2016-04-01 11:00:00,12.952380952380953
2016-04-02 11:00:00,15.666666666666666
2016-04-03 11:00:00,23.75
2016-04-04 11:00:00,37.15
2016-04-05 11:00:00,38.95238095238095
2016-04-06 11:00:00,17.714285714285715
2016-04-07 11:00:00,13.19047619047619
2016-04-08 11:00:00,17.35
2016-04-09 11:00:00,24.19047619047619
2016-04-10 11:00:00,16.19047619047619
2016-04-11 11:00:00,19.952380952380953
2016-04-12 11:00:00,36.25
2016-04-13 11:00:00,34.19047619047619
2016-04-14 11:00:00,23.61904761904762
2016-04-15 11:00:00,19.904761904761905
2016-04-16 11:00:00,9.761904761904763
2016-04-17 11:00:00,7.9523809523809526
2016-04-18 11:00:00,11.904761904761905
2016-04-19 11:00:00,15.3
2016-04-20 11:00:00,14.857142857142858
2016-04-21 11:00:00,17.904761904761905
2016-04-22 11:00:00,15.619047619047619
2016-04-23 11:00:00,12.714285714285714
2016-04-24 11:00:00,6.55
2016-04-25 11:00:00,9.65
