date start,value
2016-01,22.227534562211982
2016-02,17.211822660098523
2016-03,23.052419354838708
2016-04,17.410714285714285
2016-05,18.598310291858677
2016-06,16.30079365079365
2016-07,15.85483870967742
2016-08,16.81566820276498
2016-09,23.53630952380952
2016-10,19.090437788018434
2016-11,20.088293650793652
2016-12,27.60003840245776
2017-01,30.367511520737327
2017-02,30.604591836734695
2017-03,21.101958525345623
2017-04,20.3875
2017-05,17.783141321044546
2017-06,17.07123015873016
2017-07,15.462557603686637
2017-08,17.173387096774192
2017-09,18.079166666666666
2017-10,17.76958525345622
2017-11,19.72202380952381
2017-12,15.569700460829493
2018-01,17.032834101382488
2018-02,25.959821428571427
2018-03,24.66071428571429
2018-04,26.408333333333335
2018-05,21.312788018433178
2018-06,19.648809523809522
2018-07,19.51036866359447
2018-08,17.774193548387096
2018-09,19.83511904761905
2018-10,22.333333333333336
2018-11,22.517261904761902
2018-12,16.649193548387096
2019-01,20.326612903225808
2019-02,28.36926020408163
2019-03,18.133064516129032
2019-04,23.135714285714286
2019-05,15.631336405529954
2019-06,17.83809523809524
2019-07,17.67857142857143
2019-08,17.990783410138246
2019-09,15.075
2019-10,15.36520737327189
2019-11,18.711309523809522
2019-12,17.710829493087555
2020-01,21.09984639016897
2020-02,14.9064039408867
2020-03,18.125
2020-04,23.764880952380953
2020-05,16.203341013824886
2020-06,15.696626984126985
2020-07,13.845622119815669
2020-08,18.862903225806452
2020-09,20.408333333333335
2020-10,14.526497695852534
2020-11,22.34702380952381
2020-12,16.804723502304146
2021-01,15.331221198156683
2021-02,23.877551020408163
2021-03,21.794354838709676
2021-04,19.308333333333334
2021-05,11.76267281105991
2021-06,19.6
2021-07,16.695276497695854
2021-08,13.405145929339477
2021-09,17.776785714285715
2021-10,16.66877880184332
2021-11,19.466666666666665
2021-12,16.311059907834103
2022-01,18.201612903225808
2022-02,13.380739795918368
2022-03,30.024193548387096
2022-04,15.754166666666666
2022-05,17.202188940092164
2022-06,15.45059523809524
2022-07,15.50057603686636
2022-08,19.96428571428571
2022-09,14.995833333333334
2022-10,20.01152073732719
2022-11,17.392857142857146
2022-12,20.55414746543779
2023-01,14.326612903225806
2023-02,23.18813775510204
2023-03,14.707757296466974
2023-04,15.928571428571427
2023-05,16.901497695852534
2023-06,19.304166666666667
2023-07,12.818548387096774
2023-08,13.634216589861751
2023-09,18.485714285714284
2023-10,14.830645161290322
2023-11,11.619047619047619
2023-12,13.477342549923195
2024-01,16.588709677419356
2024-02,14.51908866995074
2024-03,19.93548387096774
2024-04,12.761904761904761
2024-05,15.72983870967742
2024-06,15.003571428571428
2024-07,14.137096774193548
2024-08,17.68433179723502
2024-09,17.892857142857142
2024-10,15.56278801843318
2024-11,16.083333333333332
2024-12,14.36463133640553
2025-01,16.455645161290324
2025-02,27.808035714285715
2025-03,28.177419354838708
2025-04,17.4875
2025-05,15.201228878648234
2025-06,15.207738095238094
2025-07,13.398041474654379
2025-08,17.246543778801843
2025-09,12.841666666666667
2025-10,12.29205069124424
2025-11,16.965476190476192
2025-12,17.403225806451612
2026-01,22.955645161290324
2026-02,18.464073129251698
