date,value
2016-11-21,15.30747254994614
2016-11-22,20.258524042950512
2016-11-23,20.04732609546166
2016-11-25,25.06816511387164
2016-11-26,26.159234754259007
2016-11-27,27.800812906494546
2016-11-28,18.821290862020184
2016-11-29,16.85254820936639
2016-11-30,44.81740790382457
2016-12-01,52.266188044936285
2016-12-03,22.33796197089947
2016-12-04,32.68823298984512
2016-12-05,36.31696517412935
2017-02-18,25.22897562893082
2017-02-19,29.42380664525692
2017-02-20,23.71703078061931
2017-02-21,15.9228555001227
2017-02-22,14.51796178343949
2017-02-23,19.7233108613307
2017-02-24,18.09121280123214
2017-02-25,19.862378187569924
2017-02-26,20.384072299851656
2017-02-27,18.13010830811674
2017-02-28,10.893309020247058
2017-03-01,11.02885787394657
2017-03-02,18.255013461496542
2017-03-03,18.57767315186673
2017-03-04,11.514225024084809
2017-03-05,10.506503531447134
2017-03-06,15.711317657026518
2017-03-07,14.413069972386912
2017-03-08,13.577019697378866
2017-03-09,14.102732423170128
2017-03-10,15.429202161221028
2017-03-12,21.35518022424024
2017-03-13,27.090100778138886
2017-03-14,32.188939142853435
2017-03-15,29.268851622674173
2017-03-16,34.41952802382883
2017-03-17,29.36070441967835
2017-03-18,19.494481944668006
2017-03-19,13.423195403026924
2017-03-20,12.281634462269508
2017-03-21,13.199657538593392
2017-03-22,14.059612657817963
2017-03-23,14.88391908057776
2017-03-24,14.431610738255031
2017-03-27,20.83352039266721
2017-03-28,23.13479028951366
2017-03-29,19.363897147630983
2017-03-30,20.421473429651005
2017-03-31,18.570385191519296
2017-04-01,12.456215809217175
2017-04-02,11.901779545454543
2017-04-03,19.328357647420148
2017-04-04,21.36460632412615
2017-04-05,22.53387371875041
2017-04-06,25.125237895614514
2017-04-07,26.061637365042312
2017-04-08,28.06949736720992
2017-04-09,24.02240533799881
2017-04-10,22.9742210492309
2017-04-11,22.16811249366332
2017-04-12,22.039834474885843
2017-04-13,20.41659042101689
2017-04-14,18.84440058761769
2017-04-15,16.0209356766422
2017-04-16,12.34889464139464
2017-04-17,12.790454195769488
2017-04-18,11.925416280864198
2017-04-19,16.27994264069264
2017-04-20,18.67452089374724
2017-04-21,23.065433976172795
2017-04-22,22.11988878208288
2017-04-23,18.91006993006993
2017-04-24,19.87201208638105
2017-04-25,17.743494382734685
2017-04-26,11.469236091428558
2017-04-27,13.118103055588223
2017-04-28,14.948780963080305
2017-04-29,16.484890328049158
2017-05-02,11.267945461165224
2017-05-03,14.207451737451738
2017-05-04,14.874956268221576
2017-05-10,13.692931034482758
2017-05-11,14.660778274282563
2017-05-12,12.22165343747162
2017-05-14,10.798859487887947
2017-05-15,12.011506868362646
2017-05-16,15.662713229126217
2017-05-17,17.716237722487723
2017-05-18,13.768735308398012
2017-05-24,16.37985606601191
2017-05-25,15.110182471819646
2017-05-26,17.59340888585099
2017-05-27,17.938229166666666
2017-05-28,17.434618119975262
2017-05-29,19.550597633654203
2017-05-30,16.855676509998812
2017-05-31,15.3726794044771
2017-06-01,17.72926375732967
2017-06-02,18.682483422132776
2017-06-03,14.879763880728555
2017-06-04,10.490016010789304
2017-06-05,11.392811223227014
2017-06-06,14.285501350243
2017-06-07,14.5689549184619
2017-06-08,15.075758979808956
2017-06-09,17.032482179767534
2017-06-10,15.254586932527111
2017-06-11,16.265128987277972
2017-06-12,19.147443405461495
2017-06-13,20.02975281094744
2017-06-14,21.202580622158163
2017-06-15,21.4831560933584
2017-06-16,18.93106469627189
2017-06-17,16.65459442472641
2017-06-18,15.875065973249203
2017-06-19,20.76116783412436
2017-06-20,25.010930941835547
2017-06-21,26.38101555764056
2017-06-22,30.230833333333333
2017-06-23,23.966594685423637
2017-06-24,19.27886723937997
2017-06-25,13.87723312094791
2017-06-26,15.030861911932016
2017-06-27,17.60551106536891
2017-06-28,11.232447016902
2017-06-29,10.421444967263618
2017-06-30,10.042619437268112
2017-07-01,10.062689991860347
2017-07-02,11.10410894795232
2017-07-03,11.912192782703958
2017-07-04,11.798691314553992
2017-07-05,20.991998015873016
2017-07-06,21.521997132520788
2017-07-07,22.649372976570213
2017-07-08,30.440132061790944
2017-07-09,19.178140619744763
2017-07-10,15.407780386612384
2017-07-11,14.515869857311635
2017-07-12,15.31232619047619
2017-07-13,15.60928965975545
2017-07-15,15.139151546651544
2017-07-16,13.726152829579132
2017-07-17,15.457823081862523
2017-07-18,22.991621105232216
2017-09-21,14.597020358868184
2017-09-22,15.2920685899664
2017-09-23,18.054330248316592
2017-09-24,19.635502382213925
2017-09-25,18.72098622378138
2017-09-26,19.362992329391645
2017-09-27,19.60379307302325
2017-09-28,19.7714611604109
2017-09-29,19.22588869450625
2017-09-30,15.888240139018173
2017-10-01,11.323026357352882
2017-10-02,12.743196701008952
2017-10-03,10.32003365146497
2017-10-04,18.40830210350222
2017-10-05,16.468031508991626
2017-10-06,12.32447468926428
2017-10-07,13.77305194482437
2017-10-08,11.059433988671234
2017-10-09,12.582871530216504
2017-10-10,12.863131018093044
2017-10-11,14.771750640347843
2017-10-12,17.977401763333265
2017-10-13,19.55603258950241
2017-10-14,22.180438722287068
2017-10-15,23.010860290350674
2017-10-16,24.970220689865688
2017-10-17,27.41883854726856
2017-10-18,24.35226832407187
2017-10-19,22.900580049399828
2017-10-20,19.335479452054795
2017-10-21,16.2781797752809
2017-10-22,9.82655230781341
2017-10-23,9.3404298500198
2017-10-24,11.492887223819352
2017-10-25,15.950698943751654
2017-10-26,20.55728165685233
2017-10-27,22.996426077611247
2017-10-28,14.18713982524681
2017-10-29,13.084956617776584
2017-10-30,12.757626799410955
2017-10-31,31.70641891891892
2017-11-01,26.27782304248232
2017-11-02,29.167770776654777
2017-11-03,30.577700967355348
2017-11-04,20.832076953189567
2017-11-05,9.382459365540614
2017-11-06,11.905925576332672
2017-11-07,17.501517718788627
2017-11-08,17.302598251075523
2017-11-09,17.823241379693577
2017-11-10,19.9514289658846
2017-11-11,13.701920340760124
2017-11-12,7.689110101835548
2017-11-13,13.461592432606666
2017-11-14,16.903604835577582
2017-11-15,24.494159810044003
2017-11-16,31.208478001236568
2017-11-17,33.76813142020818
2017-11-18,22.35387801886252
2017-11-19,22.537702702702703
2017-11-20,21.161271672084364
2017-11-21,25.38323595417948
2017-11-22,25.4680344188328
2017-11-23,19.898064473620924
2017-11-24,18.663490862062883
2017-11-25,11.060110076047962
2017-11-26,11.394698852611688
2017-11-27,16.09561515866675
2017-11-28,17.252357205562777
2017-11-29,16.587041740790355
2017-11-30,13.574222984280675
2017-12-01,12.73296053296067
2017-12-02,20.86695214240605
2017-12-03,23.20450212208389
2017-12-04,27.20271870334293
2017-12-05,30.10465424334553
2017-12-06,26.156521433332184
2017-12-07,22.589085794130064
2017-12-08,15.387129486129488
2017-12-11,8.866013200518303
2017-12-12,13.883777691666774
2017-12-13,12.81984586551552
2017-12-14,14.815516017473342
2017-12-15,10.7779433441226
2017-12-16,11.898087144945697
2017-12-17,14.348787656793393
2017-12-18,14.838248551078394
2017-12-19,16.295
2017-12-20,23.42455335601532
2017-12-21,17.401763865132168
2017-12-22,16.847929896098996
2017-12-23,16.33667336467098
2017-12-24,11.502296888836874
2017-12-25,13.301756320212778
2017-12-26,11.531561825102605
2017-12-27,8.688984932057739
2017-12-28,12.05958376358888
2017-12-29,14.99780400076516
2017-12-30,14.176630027367713
2017-12-31,13.070871512894174
2018-01-05,12.962793186057448
2018-01-06,14.86378669384759
2018-01-07,16.54688851942475
2018-01-08,20.123698421497203
2018-01-09,19.918016657625888
2018-01-10,16.52323127805766
2018-01-11,19.53250890693221
2018-01-12,22.66467242525644
2018-01-13,23.81342045026636
2018-01-14,27.042766973161672
2018-01-15,19.494118356148977
2018-01-16,9.694991863352676
2018-01-17,12.053741592168745
2018-01-18,14.947371794871795
2018-01-19,11.46145491429034
2018-01-20,8.842467943137626
2018-01-21,9.31916046992774
2018-01-22,9.359833378524057
2018-01-23,13.326521546842878
2018-01-24,13.99316870790195
2018-01-25,14.669053493667096
2018-01-26,13.628146270796462
2018-01-27,16.527437995107547
2018-01-28,12.106120873743905
2018-01-29,13.056852623781468
2018-01-30,16.1567383017027
2018-01-31,12.60961239141032
2018-02-01,11.684271497692594
2018-02-02,13.709142510678651
2018-02-03,12.575084993711016
2018-02-05,19.85193328493505
2018-02-06,24.393587952473307
2018-02-07,24.626697144420486
2018-02-08,33.39366670639333
2018-02-09,31.60539565817954
2018-02-10,16.485221683698338
2018-02-11,11.584650219726598
2018-02-12,13.323959537715144
2018-02-13,15.286772253345784
2018-02-25,21.342672632363907
2018-02-26,19.329261225896985
2018-02-27,25.4657239579682
2018-02-28,36.41911419951536
2018-03-01,30.085754624424897
2018-03-02,27.427178999519
2018-03-03,24.68636177288495
2018-03-04,14.122302542014229
2018-03-05,14.155062727589035
2018-03-06,14.91260388123779
2018-03-07,11.085646193891543
2018-03-08,13.025437851636966
2018-03-09,15.232700674989765
2018-03-10,12.52956347023868
2018-03-11,10.966500026854554
2018-03-12,11.720367156236389
2018-03-13,12.593016467882894
2018-03-14,16.8785522616271
2018-03-15,12.20247142264342
2018-03-16,15.491210400826562
2018-03-17,14.383885431277545
2018-03-18,17.836045162688087
2018-03-19,20.077532467532468
2018-03-20,23.067332477111464
2018-03-21,17.431752754820938
2018-03-22,19.34040297870203
2018-03-23,17.29660817165415
2018-03-24,19.291139196441733
2018-03-25,24.091496898106666
2018-03-26,28.016050688678902
2018-03-27,22.900323664055243
2018-03-28,10.303316137330697
2018-03-29,10.613344761343424
2018-03-30,11.325771570154336
2018-03-31,10.329089322348954
2018-04-01,11.369271662874848
2018-04-02,12.038836181405662
2018-04-03,18.51396497619286
2018-04-04,15.341098099590628
2018-04-05,11.578025547498491
2018-04-06,15.56967279325512
2018-04-07,16.657013674782807
2018-04-08,19.762574137949844
2018-04-09,18.987477155568428
2018-04-10,11.310705615368196
2018-04-11,11.9064486680929
2018-04-12,16.26813474318052
2018-04-13,16.000233895558353
2018-04-14,14.29962778496134
2018-04-15,14.200498408810295
2018-04-16,17.332429906651388
2018-04-17,18.54541636442916
2018-04-18,20.328116883116884
2018-04-19,26.616922909875413
2018-04-20,28.18921828269608
2018-04-21,26.115121639568464
2018-04-22,26.772747638199583
2018-04-23,23.9019824762538
2018-04-24,21.61943899431876
2018-04-25,21.69306520254685
2018-04-26,15.23741784519908
2018-04-27,18.74380651179733
2018-04-28,16.17324659667394
2018-04-29,16.422371333880132
2018-04-30,8.040807870193408
2018-05-01,9.639581005647605
2018-05-02,12.583295711541268
2018-05-03,15.3216715743364
2018-05-04,22.3695448181089
2018-05-05,25.558435717209846
2018-05-06,26.501664960513967
2018-05-07,25.82270000921774
2018-05-08,21.70000967467108
2018-05-09,20.42636110101097
2018-05-10,15.453274217827463
2018-05-11,15.869412341172293
2018-05-12,16.267097094368584
2018-05-13,7.296348629339154
2018-05-14,11.530327867844004
2018-05-15,18.071795195393413
2018-05-16,23.452047228853864
2018-05-17,22.458255024196426
2018-05-18,21.92394578313253
2018-05-19,21.37642528954802
2018-05-20,19.359643455298787
2018-05-21,15.650732332651046
2018-05-22,19.55430485456147
2018-05-23,21.908342604899023
2018-05-24,21.506833216052584
2018-05-25,21.834953776538725
2018-05-26,19.44990239934256
2018-05-27,18.685441999359234
2018-05-28,18.734998411480408
2018-05-29,17.363428377301297
2018-05-30,16.83617093787501
2018-05-31,14.512661110702847
2018-06-01,12.594516610633852
2018-06-02,12.34581985444798
2018-06-03,12.82799960254676
2018-06-04,16.250969341252038
2018-06-05,18.40277680240873
2018-06-06,18.64188242693698
2018-06-07,14.47033531778904
2018-06-08,14.759829647030047
2018-06-09,19.92548416358259
2018-06-10,20.570066706054742
2018-06-11,19.55911398582912
2018-06-12,14.484060202388433
2018-06-13,14.589383805856835
2018-06-14,14.07441031877857
2018-06-15,14.677538256702736
2018-06-16,13.813431566407107
2018-06-17,13.83971631205674
2018-06-18,12.416485085606343
2018-06-19,12.019998474818909
2018-06-20,16.769604829656444
2018-06-21,18.22611600980831
2018-06-22,16.555320926657885
2018-06-23,15.124515075988352
2018-06-24,14.435774804468965
2018-06-25,15.361933350063785
2018-06-26,16.3585368360081
2018-06-27,20.285178553984156
2018-06-28,21.75869139418732
2018-06-29,21.5272009446315
2018-06-30,21.84704763917151
2018-07-01,20.76868820543539
2018-07-02,21.610642447138403
2018-07-03,19.196282788912864
2018-07-04,17.006456404390057
2018-07-05,14.74697609494151
2018-07-06,17.71492831023949
2018-07-09,18.60821838012022
2018-07-10,17.935649740343095
2018-07-11,17.771685732042357
2018-07-12,19.94592540036761
2018-07-13,22.143656619499883
2018-07-14,20.812391304347823
2018-07-15,19.212405825856912
2018-07-16,17.50874052642965
2018-07-17,14.3825
2018-07-18,17.06245331201179
2018-07-19,20.26539544080441
2018-07-20,19.77114897883303
2018-07-21,14.289371363577544
2018-07-22,15.669068826078671
2018-07-23,17.26805407718303
2018-07-24,20.865122619853263
2018-07-25,25.60106060606061
2018-07-26,25.79074547483048
2018-07-27,22.84521651320361
2018-07-28,17.6585840333813
2018-07-29,14.922984164830028
2018-07-30,14.830616570631165
2018-07-31,16.80660736802541
2018-08-01,17.546371891510624
2018-08-02,18.84526213237544
2018-08-03,23.66741762030413
2018-08-04,22.399598500434013
2018-08-05,18.950284210024776
2018-08-06,18.99768657522137
2018-08-07,23.96840818119079
2018-08-08,17.98834390009203
2018-08-09,13.71812427525812
2018-08-10,10.254422922829608
2018-08-11,10.016286033011916
2018-08-12,11.274996464496745
2018-08-13,10.19311167888696
2018-08-14,9.571649082594996
2018-08-15,10.552357795489147
2018-08-16,12.4470703125
2018-08-17,13.451272583612202
2018-08-18,13.467910701124785
2018-08-19,13.880569144698914
2018-08-20,13.240738845756711
2018-08-21,13.30261440165737
2018-08-22,17.302587020036555
2018-08-23,17.006826886777958
2018-08-24,14.274335642730236
2018-08-25,11.865067785698075
2018-08-26,9.308910769951371
2018-08-27,12.064919382299744
2018-08-28,16.476918352321164
2018-08-29,16.152060691757907
2018-08-30,14.532283118195313
2018-08-31,15.773987614455608
2018-09-01,14.153468919836955
2018-09-02,13.447914017504234
2018-09-03,17.73128459299523
2018-09-04,32.01831917211111
2018-09-05,20.272091972355128
2018-09-06,19.60576460192808
2018-09-07,14.278010328692655
2018-09-08,12.521643061611766
2018-09-09,13.830708681261571
2018-09-10,16.1400209265584
2018-09-11,19.966018246395265
2018-09-12,20.075796823400577
2018-09-13,18.574808002890048
2018-09-14,16.201363536825493
2018-09-15,12.441447368421052
2018-09-16,14.64439649955779
2018-09-17,19.753603870049005
2018-09-18,20.76268439028893
2018-09-19,22.43533624810833
2018-09-20,22.7049876314162
2018-09-21,21.255722629222632
2018-09-22,13.498921049901442
2018-09-23,8.551850185606622
2018-09-24,11.506940592408608
2018-09-25,14.867707614115842
2018-09-26,19.07959952056572
2018-09-27,23.786002946718234
2018-09-28,24.813188540077032
2018-09-29,18.461529935805483
2018-09-30,18.13109824957651
2018-10-01,17.51650842069084
2018-10-02,15.067754715167462
2018-10-03,14.263361153091012
2018-10-04,18.766893827199656
2018-10-05,22.96470139754938
2018-10-06,20.34164472236523
2018-10-07,13.28267258415325
2018-10-08,18.58367812957435
2018-10-09,23.088129729608752
2018-10-10,23.291144709728474
2018-10-11,15.498564819203503
2018-10-12,17.937345687962516
2018-10-13,17.210434754792406
2018-10-14,17.079787594216583
2018-10-15,11.583333333333334
2018-10-16,26.496576445137595
2018-10-17,25.074660243741764
2018-10-18,28.58614336839153
2018-10-19,33.11967048908539
2018-10-20,33.64487643998514
2018-10-21,30.11237211883605
2018-10-22,24.17301587301587
2018-10-23,23.413723199574264
2018-10-24,21.491571037657994
2018-10-25,20.26532608695652
2018-10-26,21.16310966810967
2018-10-27,11.975807784361384
2018-10-28,11.275274135331816
2018-10-29,11.890940430405522
2018-10-30,11.442712104561195
2018-10-31,16.38731635963388
2018-11-01,13.358641555681734
2018-11-02,15.03569642008192
2018-11-03,18.08379188712522
2018-11-04,23.979517676053813
2018-11-05,24.055019409937888
2018-11-06,15.713735715234712
2018-11-07,11.78699415800229
2018-11-08,14.82863076508601
2018-11-09,18.06546097535895
2018-11-10,12.304311927054266
2018-11-11,10.445913926864415
2018-11-12,12.248217185733376
2018-11-13,16.44690842595619
2018-11-14,20.81185185185185
2018-11-15,20.77533478179036
2018-11-16,20.01242448128821
2018-11-17,21.32877641172982
2018-11-18,19.34739010512752
2018-11-19,20.827698305859933
2018-11-20,22.02052555366712
2018-11-21,30.558264277227323
2018-11-22,30.68702596618358
2018-11-23,25.276458026125685
2018-11-24,16.204231015865396
2018-11-25,14.198749525831412
2018-11-26,20.338433831560568
2018-11-27,20.28121294466403
2018-11-28,18.897757116231084
2018-11-29,17.777537450018652
2018-11-30,16.06258064516129
2018-12-01,13.550791887125222
2018-12-02,9.333484306558072
2018-12-03,12.023401245780192
2018-12-04,16.171748014515614
2018-12-05,22.91291727147138
2018-12-06,15.630743555321164
2018-12-07,12.849231706941024
2018-12-08,15.640127110069418
2018-12-09,17.090204734229836
2018-12-10,12.398080861132332
2018-12-11,39.35507246376812
2018-12-12,22.21882114085284
2018-12-13,19.43279627594628
2018-12-15,21.670657276995303
2018-12-16,17.446317471815714
2018-12-17,18.582544591664924
2018-12-18,17.25322692731138
2018-12-19,13.09999607372033
