,date,pm10,pm25,no2
152,2016-06-01,17.14968152866242,12.776785714285714,23.45028620559936
153,2016-06-02,14.309090909090909,11.520661157024794,23.46548955721715
154,2016-06-03,17.63905325443787,12.581967213114757,23.67740755741383
155,2016-06-04,19.717261904761905,13.81967213114754,20.95399181518624
156,2016-06-05,19.421364985163205,14.048780487804878,17.587267509943544
157,2016-06-06,18.6973293768546,12.05,23.446572711127363
158,2016-06-07,18.053571428571427,11.256198347107436,26.14691649918972
159,2016-06-08,17.964285714285715,11.672,23.31186223524464
160,2016-06-09,18.174311926605505,11.1869918699187,20.04159452981204
161,2016-06-10,17.488095238095237,8.804878048780488,22.39513850117477
162,2016-06-11,14.96755162241888,8.715447154471544,19.611239433598197
163,2016-06-12,13.366863905325443,9.544715447154472,13.907579712005834
164,2016-06-13,13.172619047619047,10.46774193548387,19.071960555968232
165,2016-06-14,11.791044776119405,8.959677419354838,19.10985694797994
166,2016-06-15,10.106824925816024,6.409836065573771,20.691399928823945
167,2016-06-16,11.43026706231454,7.403225806451613,23.009079984981703
168,2016-06-17,11.733532934131736,8.330645161290322,20.8850832632429
169,2016-06-18,10.381656804733728,7.216,15.967958918477626
170,2016-06-19,11.585798816568047,7.288,12.861854693154742
171,2016-06-20,13.66865671641791,8.209677419354838,20.00268681978063
172,2016-06-21,9.81547619047619,6.780487804878049,18.822628709381007
173,2016-06-22,12.295180722891564,7.950413223140496,22.05942208323405
174,2016-06-23,16.803030303030305,10.710526315789474,25.752357341585416
175,2016-06-24,21.67964071856288,14.525,26.11576647795484
176,2016-06-25,16.843373493975903,13.099173553719009,16.424487836287735
177,2016-06-26,9.749253731343284,6.545454545454546,11.249042340820608
178,2016-06-27,10.979041916167663,6.951219512195122,17.916628134153367
179,2016-06-28,11.47005988023952,6.780487804878049,18.91532660139967
180,2016-06-29,10.921212121212122,6.715447154471545,18.492098123267727
181,2016-06-30,12.475903614457833,7.878048780487805,21.537887826025187
182,2016-07-01,11.905044510385755,7.443548387096774,18.71721919752917
183,2016-07-02,9.543283582089552,6.144,14.187288504809317
184,2016-07-03,9.360119047619047,4.370967741935484,12.018615883604618
185,2016-07-04,12.36094674556213,6.373983739837398,20.95745273423631
186,2016-07-05,13.381656804733728,7.992,18.93654660538792
187,2016-07-06,10.93452380952381,5.144,16.548610768211663
188,2016-07-07,14.215339233038348,7.246031746031746,24.323757688883383
189,2016-07-08,18.652941176470588,11.064516129032258,27.403368713055947
190,2016-07-09,14.158823529411764,9.032,15.756294895609416
191,2016-07-10,14.141176470588237,9.666666666666666,16.53783110132231
192,2016-07-11,15.859281437125748,9.153225806451612,19.09747288176328
193,2016-07-12,15.133136094674557,7.451612903225806,20.06425305176563
194,2016-07-13,12.023668639053254,7.261904761904762,19.91977933667245
195,2016-07-14,10.045045045045043,5.451612903225806,16.38249986418446
196,2016-07-15,11.02373887240356,5.76984126984127,18.135618516646534
197,2016-07-16,15.411764705882351,10.412698412698411,19.278542699593185
198,2016-07-17,12.323529411764708,9.216,14.468249420006428
199,2016-07-18,13.368731563421829,7.992,21.66751239383679
200,2016-07-19,15.86904761904762,9.14516129032258,25.57703546152845
201,2016-07-20,17.348214285714285,9.333333333333334,25.513484454299757
202,2016-07-21,20.423076923076923,13.564516129032258,25.939743215275836
203,2016-07-22,20.677611940298508,13.919354838709678,23.708265784872086
204,2016-07-23,18.223214285714285,12.36065573770492,18.470502743917063
205,2016-07-24,21.561194029850743,16.41322314049587,16.212117221508556
206,2016-07-25,23.58132530120482,16.68595041322314,23.887434259721964
207,2016-07-26,18.21130952380953,12.798387096774194,21.961331391555447
208,2016-07-27,18.32248520710059,12.67741935483871,21.211508783644284
209,2016-07-28,16.504451038575667,10.804878048780488,21.160054072846343
210,2016-07-29,13.044642857142858,9.306451612903226,18.637507201425407
211,2016-07-30,11.430678466076696,7.487804878048781,16.49863971195571
212,2016-07-31,12.029411764705882,8.65040650406504,14.603550166031038
213,2016-08-01,11.438805970149254,6.317073170731708,19.936389013131308
214,2016-08-02,12.808383233532934,8.919354838709678,22.273028206059013
215,2016-08-03,10.294294294294296,6.4227642276422765,17.19524719879074
216,2016-08-04,14.218934911242604,7.475806451612903,19.34145943720693
217,2016-08-05,13.940652818991095,7.666666666666667,19.004686920034867
218,2016-08-06,13.283185840707963,7.714285714285714,16.54874630487182
219,2016-08-07,12.882352941176473,7.632,15.296184414477253
220,2016-08-08,15.747774480712168,8.412698412698413,18.345621707572512
221,2016-08-09,14.37202380952381,6.563492063492063,18.668096513169164
222,2016-08-10,11.273809523809524,4.888888888888889,18.365487348871568
223,2016-08-11,11.09792284866469,5.722222222222222,19.107841547145757
224,2016-08-12,12.926470588235292,8.28,19.2264419526941
225,2016-08-13,15.452941176470588,9.68,16.784179100790514
226,2016-08-14,13.7905604719764,8.290322580645162,15.03244134946428
227,2016-08-15,13.967647058823529,7.73170731707317,19.41843808262955
228,2016-08-16,15.82492581602374,8.5,21.332715486793767
229,2016-08-17,15.077380952380953,8.008064516129032,22.81794599208
230,2016-08-18,17.30860534124629,9.4,26.8953531390453
231,2016-08-19,18.452662721893493,11.024193548387096,26.044788482927785
232,2016-08-20,13.893805309734514,10.088,18.03278138823888
233,2016-08-21,9.345132743362832,5.476190476190476,11.393744129238176
234,2016-08-22,12.40117994100295,7.080645161290323,19.92758414512395
235,2016-08-23,14.381656804733728,8.072,24.46276808671311
236,2016-08-24,15.717647058823529,9.306451612903226,26.07412898921289
237,2016-08-25,19.206489675516224,11.38095238095238,29.252865944574328
238,2016-08-26,24.10059171597633,14.841269841269842,34.96467538716228
239,2016-08-27,21.90828402366864,14.015873015873016,25.26448968572317
240,2016-08-28,19.549253731343285,13.484126984126984,18.59409661273754
241,2016-08-29,13.48948948948949,7.475806451612903,20.19376998598733
242,2016-08-30,12.95266272189349,6.564516129032258,22.885737421931264
243,2016-08-31,17.97345132743363,9.15079365079365,30.60639043346316
517,2017-06-01,15.555223880597016,8.416666666666666,23.26144591014643
518,2017-06-02,17.585798816568047,9.734848484848484,27.155792447717914
519,2017-06-03,18.04385964912281,12.808823529411764,19.47151654888809
520,2017-06-04,12.638235294117647,10.669117647058824,11.511520808635694
521,2017-06-05,11.48036253776435,7.748148148148148,13.526588541539596
522,2017-06-06,11.95795795795796,9.015151515151516,16.878020084756148
523,2017-06-07,10.22356495468278,4.708955223880597,13.261526235514877
524,2017-06-08,13.375,6.684210526315789,20.62324172869369
525,2017-06-09,13.779761904761903,7.703703703703703,23.931535457097997
526,2017-06-10,13.25294117647059,7.888888888888889,17.314087037597037
527,2017-06-11,14.014749262536872,9.272727272727272,17.18381100211148
528,2017-06-12,16.08605341246291,9.044776119402986,16.728443062195513
529,2017-06-13,15.35103244837758,7.6940298507462686,18.57720264472161
530,2017-06-14,15.5,8.727941176470589,21.136350787364
531,2017-06-15,17.099125364431487,10.594202898550725,20.31035871541919
532,2017-06-16,14.909356725146198,8.794117647058824,14.34041401183459
533,2017-06-17,13.871720116618077,7.467153284671533,13.87903972111378
534,2017-06-18,12.274052478134111,8.485294117647058,13.289459773083204
535,2017-06-19,15.482035928143713,9.727941176470589,25.65231647392285
536,2017-06-20,21.259701492537317,12.875,25.930236084824653
537,2017-06-21,18.4,9.592592592592592,22.03380273109997
538,2017-06-22,25.60542168674699,15.111940298507465,27.57985792486331
539,2017-06-23,22.2433234421365,13.992700729927009,17.439598743384803
540,2017-06-24,15.304093567251462,10.398550724637682,13.867010599580984
541,2017-06-25,10.725146198830409,7.875,10.989790242821249
542,2017-06-26,11.504398826979472,6.37956204379562,16.672822715920304
543,2017-06-27,15.5,8.807407407407407,20.7372880043204
544,2017-06-28,14.520588235294118,10.768115942028986,19.913971474083265
545,2017-06-29,13.486880466472304,11.124087591240876,18.553688959136217
546,2017-06-30,9.117302052785924,5.911764705882353,15.976817347438338
547,2017-07-01,9.217391304347826,6.452554744525547,13.1339362732645
548,2017-07-02,13.211594202898551,7.722627737226277,10.176054721534737
549,2017-07-03,11.49855072463768,5.903703703703704,16.650618321747153
550,2017-07-04,14.440233236151604,7.742647058823529,19.60126306980815
551,2017-07-05,16.50887573964497,9.125925925925928,24.103906103597836
552,2017-07-06,19.517543859649123,11.533333333333331,26.227354327823623
553,2017-07-07,20.1046511627907,13.912408759124087,23.533468024808013
554,2017-07-08,20.84457478005865,15.037313432835822,17.86078298058615
555,2017-07-09,15.612244897959185,10.365671641791044,13.66488050974622
556,2017-07-10,16.330383480825958,11.851851851851851,20.056918322524584
557,2017-07-11,13.348214285714286,9.678571428571429,16.9790939876515
558,2017-07-12,11.089020771513352,7.654676258992806,16.82251094202485
559,2017-07-13,12.339233038348082,5.521739130434782,16.76639280134577
560,2017-07-14,14.79765395894428,8.507246376811594,22.368057078600177
561,2017-07-15,11.363636363636363,8.079710144927537,14.473181003103138
562,2017-07-16,13.587020648967552,9.424460431654676,14.128933282038872
563,2017-07-17,13.839285714285714,8.318840579710145,18.72507067993445
564,2017-07-18,15.540298507462689,8.840579710144928,19.75447247769106
565,2017-07-19,21.149700598802397,12.352517985611511,21.740807202327865
566,2017-07-20,18.365269461077844,13.10948905109489,19.995381605646585
567,2017-07-21,14.467647058823529,8.503597122302159,18.70020855517654
568,2017-07-22,14.39941690962099,10.313868613138686,15.735345600410716
569,2017-07-23,10.513274336283184,8.278195488721805,10.406042568500418
570,2017-07-24,10.27245508982036,6.788321167883212,18.60765272070624
571,2017-07-25,9.050147492625369,6.521739130434782,15.822770192461094
572,2017-07-26,10.323442136498516,7.17037037037037,16.041212440415293
573,2017-07-27,12.529239766081872,8.543478260869565,18.639955922513973
574,2017-07-28,13.862573099415204,7.571428571428571,17.378419515097313
575,2017-07-29,13.405247813411078,7.661764705882353,15.916021295662867
576,2017-07-30,12.914454277286136,7.708955223880597,12.698374341713684
577,2017-07-31,14.830357142857142,7.737226277372263,20.88776277658764
578,2017-08-01,16.877611940298507,10.115107913669064,24.16028151904214
579,2017-08-02,18.0117994100295,11.971428571428572,22.621500304041007
580,2017-08-03,18.19648093841642,11.385714285714286,21.438415777022595
581,2017-08-04,13.105571847507331,7.268115942028985,17.449259196456506
582,2017-08-05,11.889855072463767,6.692857142857143,15.595417916079024
583,2017-08-06,10.049562682215743,6.2086330935251794,13.285975833322576
584,2017-08-07,14.064327485380115,7.705035971223022,23.163547800896342
585,2017-08-08,17.599415204678362,10.863309352517986,23.04763280243864
586,2017-08-09,12.646884272997031,8.920289855072463,19.52719210433184
587,2017-08-10,14.53935860058309,11.257142857142858,22.736832115173573
588,2017-08-11,12.33527696793003,9.485714285714286,20.27686778746368
589,2017-08-12,8.918840579710144,6.347517730496454,13.340995014874473
590,2017-08-13,8.828488372093023,5.963503649635037,12.305545162925394
591,2017-08-14,12.02906976744186,7.242647058823529,19.71452666239032
592,2017-08-15,16.76991150442478,10.231884057971014,21.8461265963115
593,2017-08-16,16.940828402366865,12.467153284671532,21.913506091633845
594,2017-08-17,16.694117647058825,11.912408759124087,22.402001339438804
595,2017-08-18,12.378698224852071,9.197080291970805,19.785199937827027
596,2017-08-19,9.244897959183673,5.539568345323741,12.59368499095091
597,2017-08-20,9.882697947214076,5.619402985074627,11.791378365815126
598,2017-08-21,11.979472140762462,6.917910447761194,20.15483622029943
599,2017-08-22,14.257309941520468,7.992753623188406,22.18592846430689
600,2017-08-23,16.055718475073313,9.179856115107912,25.35914086003092
601,2017-08-24,19.68804664723032,13.297872340425531,23.837715328906903
602,2017-08-25,17.45821325648415,11.119718309859154,24.941324360168352
603,2017-08-26,19.67543859649123,14.057553956834532,22.47550287789782
604,2017-08-27,19.926900584795323,14.6,16.67866522187906
605,2017-08-28,16.48973607038123,9.818840579710145,24.983654692261517
606,2017-08-29,21.44574780058651,13.893617021276595,28.4591633361064
607,2017-08-30,25.319648093841643,17.163120567375888,28.01324464715511
608,2017-08-31,11.508720930232558,8.865248226950355,19.62496039291081
882,2018-06-01,19.495548961424333,14.63265306122449,20.877793555083045
883,2018-06-02,17.801186943620177,15.85234899328859,15.606497160463134
884,2018-06-03,16.865671641791046,14.39864864864865,13.993545794975084
885,2018-06-04,18.30059523809524,13.797297297297296,20.58878639089263
886,2018-06-05,22.46290801186944,15.142857142857142,18.671508830409973
887,2018-06-06,19.96978851963746,10.5,20.12978445736259
888,2018-06-07,19.982035928143716,11.137931034482758,23.56631118120896
889,2018-06-08,23.05917159763313,15.047619047619047,24.176104684303603
890,2018-06-09,23.857988165680474,15.349315068493151,18.55110469781872
891,2018-06-10,20.623145400593472,16.438356164383563,14.487148248260606
892,2018-06-11,18.620178041543028,12.904761904761903,17.68470343916731
893,2018-06-12,13.874269005847951,8.228187919463087,15.984978250435404
894,2018-06-13,11.536873156342184,5.938775510204081,16.03569053911931
895,2018-06-14,15.373529411764704,9.20689655172414,19.701066102966067
896,2018-06-15,17.737463126843657,11.655405405405403,21.48927323245675
897,2018-06-16,18.367346938775512,12.35135135135135,20.596807327427687
898,2018-06-17,15.020289855072464,10.986394557823129,12.293107312481618
899,2018-06-18,13.692307692307692,8.33108108108108,17.214364580565675
900,2018-06-19,14.421052631578949,8.966442953020135,18.109063773114677
901,2018-06-20,15.320588235294116,9.45578231292517,20.99703054403167
902,2018-06-21,15.774853801169591,7.918367346938775,16.63304039364484
903,2018-06-22,11.708823529411765,4.738255033557047,13.261653358627369
904,2018-06-23,12.985507246376812,6.225165562913907,11.771348403619085
905,2018-06-24,11.0466472303207,6.385135135135135,11.15495380263583
906,2018-06-25,12.492537313432836,7.79054054054054,15.010100672713415
907,2018-06-26,16.020527859237536,9.76,17.269769310850965
908,2018-06-27,13.92375366568915,7.312925170068027,16.84500582943926
909,2018-06-28,14.915697674418604,8.387755102040817,19.68212956969585
910,2018-06-29,16.188953488372093,8.86986301369863,19.738564921716563
911,2018-06-30,13.291545189504372,6.368055555555555,13.279678058463404
912,2018-07-01,8.91150442477876,3.915492957746479,9.588694425597067
913,2018-07-02,11.646017699115044,4.748251748251748,17.582844038417516
914,2018-07-03,16.36764705882353,7.222222222222222,24.21417746647224
915,2018-07-04,21.026627218934912,10.577181208053693,27.26515766550009
916,2018-07-05,18.058823529411764,10.493243243243244,22.510182808671605
917,2018-07-06,15.00597014925373,8.275167785234899,16.754555422163914
918,2018-07-07,16.227138643067846,7.655405405405405,14.375133286808888
919,2018-07-08,13.65680473372781,7.768707482993197,11.696899119747757
920,2018-07-09,14.079881656804734,7.639455782312925,16.289306266158835
921,2018-07-10,13.174927113702624,7.422818791946309,15.81274206903643
922,2018-07-11,14.12463768115942,8.93288590604027,18.88508790416837
923,2018-07-12,16.1453488372093,10.547297297297296,19.876790247107177
924,2018-07-13,17.61516034985423,11.557046979865772,20.7713130053054
925,2018-07-14,15.511695906432749,9.972602739726028,17.509252395055086
926,2018-07-15,13.01466275659824,8.285714285714286,14.702120455460848
927,2018-07-16,14.419354838709678,8.884353741496598,23.263354353393265
928,2018-07-17,18.35672514619883,11.493150684931509,23.857486731147425
929,2018-07-18,17.014836795252226,10.4421768707483,19.102610148559805
930,2018-07-19,17.888235294117646,9.693877551020408,21.87701273318237
931,2018-07-20,20.55131964809384,11.877551020408164,25.779399382266483
932,2018-07-21,19.828488372093023,13.513333333333334,20.156673580822105
933,2018-07-22,19.31286549707602,13.805369127516778,15.63086607209046
934,2018-07-23,18.74561403508772,12.47945205479452,22.50435539974176
935,2018-07-24,20.70175438596491,11.702702702702704,26.433031263402604
936,2018-07-25,21.6891495601173,12.231292517006803,26.728748773919683
937,2018-07-26,19.912023460410555,10.645833333333334,23.95323945709293
938,2018-07-27,21.54227405247813,12.129251700680271,23.784630941384545
939,2018-07-28,20.00874635568513,12.926666666666666,18.510110287910443
940,2018-07-29,12.9067055393586,8.873333333333333,14.887348636155645
941,2018-07-30,16.243478260869566,10.026845637583891,27.08631289623132
942,2018-07-31,20.18713450292398,11.547297297297296,26.3045693093988
943,2018-08-01,17.440233236151602,10.241610738255034,21.606731481271844
944,2018-08-02,17.57396449704142,10.706666666666669,23.22896267841949
945,2018-08-03,22.480825958702063,12.93421052631579,26.72436486667237
946,2018-08-04,19.66763848396501,12.079470198675496,20.03904469511118
947,2018-08-05,11.720588235294118,7.132450331125828,11.6054627660501
948,2018-08-06,14.482248520710058,7.173333333333333,23.88771366683773
949,2018-08-07,21.11111111111111,10.317880794701988,29.436961909368968
950,2018-08-08,23.68731563421829,12.624161073825505,22.661245652850077
951,2018-08-09,21.27433628318584,11.885906040268456,20.88107017551957
952,2018-08-10,8.632047477744807,4.75,15.585353042387348
953,2018-08-11,9.41764705882353,5.416107382550336,15.409412519486656
954,2018-08-12,10.476470588235294,6.25,18.760679451745272
955,2018-08-13,13.097633136094675,7.818791946308725,25.04282694626118
956,2018-08-14,11.470588235294118,7.536423841059602,16.002852810856663
957,2018-08-15,14.183431952662724,8.319727891156463,21.188026240986293
958,2018-08-16,17.223529411764705,10.317567567567568,25.84987209321733
959,2018-08-17,18.037790697674417,10.666666666666666,24.578984224332167
960,2018-08-18,14.932944606413994,9.503355704697986,19.110224717430025
961,2018-08-19,16.91253644314869,11.472972972972974,18.766220567798293
962,2018-08-20,15.804093567251462,10.228187919463087,20.16252768986598
963,2018-08-21,13.97667638483965,7.436241610738255,21.67192791838077
964,2018-08-22,20.744868035190617,10.073825503355703,27.91067924044752
965,2018-08-23,24.68328445747801,14.845637583892618,26.614408191146723
966,2018-08-24,14.411078717201166,10.02,17.82717118584123
967,2018-08-25,8.68421052631579,5.213333333333333,14.348879008103555
968,2018-08-26,7.180758017492711,4.059602649006623,13.762130849983448
969,2018-08-27,11.005847953216374,6.153333333333333,18.48451359438225
970,2018-08-28,15.281524926686217,8.662162162162161,23.00121566697328
971,2018-08-29,21.30701754385965,12.557046979865772,28.34463040094265
972,2018-08-30,15.03244837758112,11.16,19.43383699052896
973,2018-08-31,13.102339181286547,7.066225165562914,22.335775747774267
1247,2019-06-01,14.33815028901734,9.167539267015709,18.131808833829428
1248,2019-06-02,13.36046511627907,8.710526315789474,16.29669155738217
1249,2019-06-03,16.857558139534884,9.242105263157894,22.48390311981077
1250,2019-06-04,16.608069164265128,10.015625,19.551352286463302
1251,2019-06-05,19.68103448275862,12.158974358974358,21.558054274101185
1252,2019-06-06,13.831428571428573,8.76530612244898,16.467688736653113
1253,2019-06-07,12.303468208092486,7.937823834196891,15.647846278740696
1254,2019-06-08,10.32183908045977,4.494791666666667,9.945421808706056
1255,2019-06-09,10.410404624277456,5.708994708994709,12.094694716065993
