,date,pm10,pm25
244,2016-09-01,23.67751479289941,15.103174603174605
245,2016-09-02,19.8023598820059,11.428571428571429
246,2016-09-03,18.01186943620178,11.246031746031743
247,2016-09-04,12.726190476190476,8.69047619047619
248,2016-09-05,10.855421686746988,5.736
249,2016-09-06,13.011834319526628,7.8
250,2016-09-07,16.40652818991098,11.448
251,2016-09-08,22.902077151335316,16.48
252,2016-09-09,26.34319526627219,17.07936507936508
253,2016-09-10,24.32941176470588,16.936507936507937
254,2016-09-11,21.8475073313783,14.832
255,2016-09-12,25.686567164179102,16.349593495934958
256,2016-09-13,32.47761194029851,21.282258064516128
257,2016-09-14,34.16519174041298,21.444444444444443
258,2016-09-15,25.20294117647059,15.214285714285714
259,2016-09-16,20.053097345132745,13.468253968253968
260,2016-09-17,17.711764705882352,12.714285714285714
261,2016-09-18,14.831360946745562,8.880952380952381
262,2016-09-19,16.3026706231454,8.968253968253968
263,2016-09-20,18.383480825958703,10.126984126984128
264,2016-09-21,17.178041543026705,10.192
265,2016-09-22,20.16519174041298,12.07258064516129
266,2016-09-23,23.85,15.864
267,2016-09-24,20.53982300884956,13.672
268,2016-09-25,18.805309734513276,13.774193548387096
269,2016-09-26,21.8486646884273,12.894308943089433
270,2016-09-27,24.011764705882356,15.72
271,2016-09-28,19.938235294117646,11.733870967741936
272,2016-09-29,16.64688427299703,7.772357723577236
273,2016-09-30,15.914201183431953,7.967741935483871
274,2016-10-01,14.221238938053098,10.304
275,2016-10-02,8.341246290801188,6.282258064516129
276,2016-10-03,9.59882005899705,6.432
277,2016-10-04,9.417910447761194,5.528925619834711
278,2016-10-05,7.931343283582089,4.15
279,2016-10-06,8.51497005988024,4.967741935483871
280,2016-10-07,8.626112759643917,5.712
281,2016-10-08,8.955489614243323,6.241935483870968
282,2016-10-09,9.455357142857142,6.848
283,2016-10-10,14.059701492537313,9.76
284,2016-10-11,14.770833333333334,10.333333333333334
285,2016-10-12,12.211764705882352,9.69047619047619
286,2016-10-13,13.513274336283184,10.824
287,2016-10-14,21.096774193548388,17.328
288,2016-10-15,20.923753665689148,18.404761904761905
289,2016-10-16,20.339233038348084,18.753968253968253
290,2016-10-17,24.55325443786982,20.682539682539684
291,2016-10-18,20.93235294117647,16.92
292,2016-10-19,10.64896755162242,7.325396825396825
293,2016-10-20,12.784023668639051,9.841269841269842
294,2016-10-21,16.65,13.047619047619047
295,2016-10-22,16.71386430678466,13.547619047619047
296,2016-10-23,18.327433628318584,14.341269841269842
297,2016-10-24,24.66268656716418,21.192
298,2016-10-25,20.023880597014927,17.656
299,2016-10-26,26.194610778443117,19.63492063492064
300,2016-10-27,32.225519287833826,24.912
301,2016-10-28,23.079881656804734,15.21774193548387
302,2016-10-29,18.98816568047337,9.886178861788618
303,2016-10-30,19.440828402366865,9.824
304,2016-10-31,18.33333333333333,12.064
305,2016-11-01,21.1021021021021,15.008130081300813
306,2016-11-02,11.008902077151337,6.225806451612903
307,2016-11-03,16.707964601769913,10.088
308,2016-11-04,22.68328445747801,15.261904761904765
309,2016-11-05,20.95294117647059,16.85483870967742
310,2016-11-06,14.191740412979351,11.312
311,2016-11-07,12.74702380952381,8.685483870967742
312,2016-11-08,14.76854599406528,11.5
313,2016-11-09,16.174041297935105,13.409448818897635
314,2016-11-10,17.870206489675518,17.448
315,2016-11-11,24.33727810650888,23.086614173228348
316,2016-11-12,28.696165191740413,25.362204724409448
317,2016-11-13,25.955882352941178,22.89763779527559
318,2016-11-14,24.12797619047619,18.571428571428573
319,2016-11-15,18.95508982035928,14.645669291338583
320,2016-11-16,8.781818181818181,6.282258064516129
321,2016-11-17,7.363095238095238,5.088709677419355
322,2016-11-18,5.781710914454277,3.609756097560976
323,2016-11-19,7.958823529411765,5.118110236220472
324,2016-11-20,7.905604719764011,5.444444444444445
325,2016-11-21,16.47041420118343,10.007936507936508
326,2016-11-22,21.273529411764702,14.496
327,2016-11-23,27.929411764705883,19.64566929133858
328,2016-11-24,21.373887240356083,15.015873015873016
329,2016-11-25,17.258823529411764,13.015748031496065
330,2016-11-26,22.64306784660767,16.96825396825397
331,2016-11-27,17.781065088757398,11.104
332,2016-11-28,13.164670658682637,7.357142857142857
333,2016-11-29,20.732142857142858,14.448818897637794
334,2016-11-30,25.797014925373134,17.456692913385826
609,2017-09-01,11.392441860465116,7.246478873239437
610,2017-09-02,11.604651162790695,7.52112676056338
611,2017-09-03,10.482558139534884,7.121428571428571
612,2017-09-04,12.497076023391813,8.0
613,2017-09-05,14.645533141210375,10.764285714285714
614,2017-09-06,11.485380116959064,8.007042253521126
615,2017-09-07,15.723032069970843,7.163120567375887
616,2017-09-08,15.298550724637682,8.794326241134751
617,2017-09-09,8.296511627906977,6.2695035460992905
618,2017-09-10,7.3615160349854225,5.5
619,2017-09-11,8.169096209912537,4.354609929078015
620,2017-09-12,8.956140350877194,4.852112676056338
621,2017-09-13,8.518950437317784,4.258992805755396
622,2017-09-14,6.023255813953488,3.6546762589928057
623,2017-09-15,9.290697674418604,5.321428571428571
624,2017-09-16,10.702312138728324,8.02127659574468
625,2017-09-17,9.959420289855071,8.503597122302159
626,2017-09-18,10.271929824561404,7.802919708029197
627,2017-09-19,14.321637426900583,10.820143884892088
628,2017-09-20,16.228323699421967,11.121428571428572
629,2017-09-21,18.09011627906977,13.410071942446043
630,2017-09-22,20.99127906976744,14.128571428571428
631,2017-09-23,23.6242774566474,17.570422535211268
632,2017-09-24,22.07536231884058,16.964788732394368
633,2017-09-25,20.386627906976745,16.302158273381295
634,2017-09-26,23.4,18.664285714285715
635,2017-09-27,28.73469387755102,22.85611510791367
636,2017-09-28,30.32941176470588,22.178571428571427
637,2017-09-29,26.930434782608696,20.866197183098592
638,2017-09-30,22.05813953488372,17.73049645390071
639,2017-10-01,11.956395348837209,8.404255319148936
640,2017-10-02,12.430232558139537,7.659574468085107
641,2017-10-03,10.351744186046512,5.75
642,2017-10-04,13.866279069767442,6.75
643,2017-10-05,9.820058997050149,4.9416058394160585
644,2017-10-06,9.520588235294118,4.5
645,2017-10-07,9.46064139941691,5.268115942028985
646,2017-10-08,7.2748538011695905,3.971014492753623
647,2017-10-09,13.26086956521739,7.050359712230216
648,2017-10-10,14.432748538011696,10.640287769784171
649,2017-10-11,12.116959064327483,7.615942028985507
650,2017-10-12,14.258720930232558,6.978260869565218
651,2017-10-13,19.046511627906977,10.557142857142855
652,2017-10-14,19.473837209302324,12.863309352517986
653,2017-10-15,21.21159420289855,14.22463768115942
654,2017-10-16,28.638483965014576,17.44927536231884
655,2017-10-17,32.16715542521994,19.179856115107917
656,2017-10-18,30.075801749271136,20.12142857142857
657,2017-10-19,29.65706051873199,21.87142857142857
658,2017-10-20,23.127167630057805,17.702898550724637
659,2017-10-21,14.153623188405795,9.287769784172662
660,2017-10-22,8.285714285714286,5.318840579710145
661,2017-10-23,11.159883720930232,7.4855072463768115
662,2017-10-24,12.281524926686217,9.242857142857142
663,2017-10-25,11.779710144927536,7.550724637681159
664,2017-10-26,17.959183673469386,12.143884892086332
665,2017-10-27,10.8328530259366,5.664285714285715
666,2017-10-28,11.254335260115608,6.292857142857143
667,2017-10-29,9.973684210526317,4.345323741007194
668,2017-10-30,13.192982456140353,5.517985611510792
669,2017-10-31,14.588921282798834,8.546099290780141
670,2017-11-01,19.02915451895044,13.617021276595745
671,2017-11-02,22.07288629737609,14.62589928057554
672,2017-11-03,26.794797687861276,18.46099290780142
673,2017-11-04,26.104046242774565,20.719424460431654
674,2017-11-05,13.351585014409222,12.02127659574468
675,2017-11-06,15.410404624277456,10.517985611510792
676,2017-11-07,18.140350877192983,13.402877697841726
677,2017-11-08,29.535087719298247,25.70289855072464
678,2017-11-09,33.179190751445084,28.87142857142857
679,2017-11-10,13.3342939481268,10.843971631205674
680,2017-11-11,8.439306358381502,5.2
