year,state,station,start_time,end_time,value
2019,Baden-Württemberg,215,2019-07-29 11:00:00,2019-07-29 12:00:00,5.0
2019,Baden-Württemberg,215,2019-07-30 11:00:00,2019-07-30 12:00:00,7.0
2019,Baden-Württemberg,215,2019-07-31 11:00:00,2019-07-31 12:00:00,5.0
2019,Baden-Württemberg,215,2019-08-01 11:00:00,2019-08-01 12:00:00,5.0
2019,Baden-Württemberg,215,2019-08-02 11:00:00,2019-08-02 12:00:00,6.0
2019,Baden-Württemberg,215,2019-08-03 11:00:00,2019-08-03 12:00:00,9.0
2019,Baden-Württemberg,215,2019-08-04 11:00:00,2019-08-04 12:00:00,10.0
2019,Baden-Württemberg,215,2019-08-05 11:00:00,2019-08-05 12:00:00,8.0
2019,Baden-Württemberg,215,2019-08-06 11:00:00,2019-08-06 12:00:00,9.0
2019,Baden-Württemberg,215,2019-08-07 11:00:00,2019-08-07 12:00:00,5.0
2019,Baden-Württemberg,215,2019-08-08 11:00:00,2019-08-08 12:00:00,5.0
2019,Baden-Württemberg,215,2019-08-09 11:00:00,2019-08-09 12:00:00,6.0
2019,Baden-Württemberg,215,2019-08-10 11:00:00,2019-08-10 12:00:00,5.0
2019,Baden-Württemberg,215,2019-08-11 11:00:00,2019-08-11 12:00:00,6.0
2019,Baden-Württemberg,215,2019-08-12 11:00:00,2019-08-12 12:00:00,4.0
2019,Baden-Württemberg,215,2019-08-13 11:00:00,2019-08-13 12:00:00,4.0
2019,Baden-Württemberg,215,2019-08-14 11:00:00,2019-08-14 12:00:00,5.0
2019,Baden-Württemberg,215,2019-08-15 11:00:00,2019-08-15 12:00:00,4.0
2019,Baden-Württemberg,215,2019-08-16 11:00:00,2019-08-16 12:00:00,6.0
2019,Baden-Württemberg,215,2019-08-17 11:00:00,2019-08-17 12:00:00,5.0
2019,Baden-Württemberg,215,2019-08-18 11:00:00,2019-08-18 12:00:00,5.0
2019,Baden-Württemberg,215,2019-08-19 11:00:00,2019-08-19 12:00:00,3.0
