city,station,start_time,end_time,value
Mönchengladbach,1401,2016-05-26 11:00:00,2016-05-26 12:00:00,26.0
Mönchengladbach,1401,2016-05-27 11:00:00,2016-05-27 12:00:00,28.0
Mönchengladbach,1401,2016-05-28 11:00:00,2016-05-28 12:00:00,33.0
Mönchengladbach,1401,2016-05-29 11:00:00,2016-05-29 12:00:00,25.0
Mönchengladbach,1401,2016-05-30 11:00:00,2016-05-30 12:00:00,23.0
Mönchengladbach,1401,2016-05-31 11:00:00,2016-05-31 12:00:00,12.0
Mönchengladbach,1401,2016-06-01 11:00:00,2016-06-01 12:00:00,24.0
Mönchengladbach,1401,2016-06-02 11:00:00,2016-06-02 12:00:00,14.0
Mönchengladbach,1401,2016-06-03 11:00:00,2016-06-03 12:00:00,40.0
Mönchengladbach,1401,2016-06-04 11:00:00,2016-06-04 12:00:00,41.0
Mönchengladbach,1401,2016-06-05 11:00:00,2016-06-05 12:00:00,35.0
Mönchengladbach,1401,2016-06-06 11:00:00,2016-06-06 12:00:00,29.0
Mönchengladbach,1401,2016-06-07 11:00:00,2016-06-07 12:00:00,30.0
Mönchengladbach,1401,2016-06-08 11:00:00,2016-06-08 12:00:00,22.0
Mönchengladbach,1401,2016-06-09 11:00:00,2016-06-09 12:00:00,19.0
Mönchengladbach,1401,2016-06-10 11:00:00,2016-06-10 12:00:00,16.0
Mönchengladbach,1401,2016-06-11 11:00:00,2016-06-11 12:00:00,24.0
Mönchengladbach,1401,2016-06-12 11:00:00,2016-06-12 12:00:00,26.0
Mönchengladbach,1401,2016-06-13 11:00:00,2016-06-13 12:00:00,8.0
Mönchengladbach,1401,2016-06-14 11:00:00,2016-06-14 12:00:00,8.0
Mönchengladbach,1401,2016-06-15 11:00:00,2016-06-15 12:00:00,9.0
Mönchengladbach,1401,2016-06-16 11:00:00,2016-06-16 12:00:00,15.0
Mönchengladbach,1401,2016-06-17 11:00:00,2016-06-17 12:00:00,14.0
Mönchengladbach,1401,2016-06-18 11:00:00,2016-06-18 12:00:00,11.0
Mönchengladbach,1401,2016-06-19 11:00:00,2016-06-19 12:00:00,16.0
Mönchengladbach,1401,2016-06-20 11:00:00,2016-06-20 12:00:00,14.0
Mönchengladbach,1401,2016-06-21 11:00:00,2016-06-21 12:00:00,7.0
Mönchengladbach,1401,2016-06-22 11:00:00,2016-06-22 12:00:00,12.0
Mönchengladbach,1401,2016-06-23 11:00:00,2016-06-23 12:00:00,21.0
Mönchengladbach,1401,2016-06-24 11:00:00,2016-06-24 12:00:00,21.0
Mönchengladbach,1401,2016-06-25 11:00:00,2016-06-25 12:00:00,22.0
Mönchengladbach,1401,2016-06-26 11:00:00,2016-06-26 12:00:00,11.0
Mönchengladbach,1401,2016-06-27 11:00:00,2016-06-27 12:00:00,8.0
Mönchengladbach,1401,2016-06-28 11:00:00,2016-06-28 12:00:00,13.0
Mönchengladbach,1401,2016-06-29 11:00:00,2016-06-29 12:00:00,11.0
Mönchengladbach,1401,2016-06-30 11:00:00,2016-06-30 12:00:00,8.0
Mönchengladbach,1401,2016-07-01 11:00:00,2016-07-01 12:00:00,9.0
Mönchengladbach,1401,2016-07-02 11:00:00,2016-07-02 12:00:00,9.0
Mönchengladbach,1401,2016-07-03 11:00:00,2016-07-03 12:00:00,10.0
Mönchengladbach,1401,2016-07-04 11:00:00,2016-07-04 12:00:00,12.0
Mönchengladbach,1401,2016-07-05 11:00:00,2016-07-05 12:00:00,10.0
Mönchengladbach,1401,2016-07-06 11:00:00,2016-07-06 12:00:00,11.0
Mönchengladbach,1401,2016-07-07 11:00:00,2016-07-07 12:00:00,19.0
Mönchengladbach,1401,2016-07-08 11:00:00,2016-07-08 12:00:00,25.0
Mönchengladbach,1401,2016-07-09 11:00:00,2016-07-09 12:00:00,13.0
Mönchengladbach,1401,2016-07-10 11:00:00,2016-07-10 12:00:00,17.0
Mönchengladbach,1401,2016-07-11 11:00:00,2016-07-11 12:00:00,13.0
Mönchengladbach,1401,2016-07-12 11:00:00,2016-07-12 12:00:00,11.0
Mönchengladbach,1401,2016-07-13 11:00:00,2016-07-13 12:00:00,14.0
Mönchengladbach,1401,2016-07-14 11:00:00,2016-07-14 12:00:00,13.0
Mönchengladbach,1401,2016-07-15 11:00:00,2016-07-15 12:00:00,13.0
Mönchengladbach,1401,2016-07-16 11:00:00,2016-07-16 12:00:00,14.0
Mönchengladbach,1401,2016-07-17 11:00:00,2016-07-17 12:00:00,11.0
Mönchengladbach,1401,2016-07-18 11:00:00,2016-07-18 12:00:00,14.0
Mönchengladbach,1401,2016-07-19 11:00:00,2016-07-19 12:00:00,39.0
Mönchengladbach,1401,2016-07-20 11:00:00,2016-07-20 12:00:00,44.0
Mönchengladbach,1401,2016-07-21 11:00:00,2016-07-21 12:00:00,25.0
Mönchengladbach,1401,2016-07-22 11:00:00,2016-07-22 12:00:00,20.0
Mönchengladbach,1401,2016-07-23 11:00:00,2016-07-23 12:00:00,36.0
Mönchengladbach,1401,2016-07-24 11:00:00,2016-07-24 12:00:00,35.0
Mönchengladbach,1401,2016-07-25 11:00:00,2016-07-25 12:00:00,15.0
Mönchengladbach,1401,2016-07-26 11:00:00,2016-07-26 12:00:00,21.0
Mönchengladbach,1401,2016-07-27 11:00:00,2016-07-27 12:00:00,14.0
Mönchengladbach,1401,2016-07-28 11:00:00,2016-07-28 12:00:00,11.0
Mönchengladbach,1401,2016-07-29 11:00:00,2016-07-29 12:00:00,8.0
Mönchengladbach,1401,2016-07-30 11:00:00,2016-07-30 12:00:00,8.0
Mönchengladbach,1401,2016-07-31 11:00:00,2016-07-31 12:00:00,15.0
Mönchengladbach,1401,2016-08-01 11:00:00,2016-08-01 12:00:00,14.0
Mönchengladbach,1401,2016-08-02 11:00:00,2016-08-02 12:00:00,13.0
Mönchengladbach,1401,2016-08-03 11:00:00,2016-08-03 12:00:00,7.0
Mönchengladbach,1401,2016-08-04 11:00:00,2016-08-04 12:00:00,14.0
Mönchengladbach,1401,2016-08-05 11:00:00,2016-08-05 12:00:00,15.0
Mönchengladbach,1401,2016-08-06 11:00:00,2016-08-06 12:00:00,15.0
Mönchengladbach,1401,2016-08-07 11:00:00,2016-08-07 12:00:00,13.0
Mönchengladbach,1401,2016-08-08 11:00:00,2016-08-08 12:00:00,14.0
Mönchengladbach,1401,2016-08-09 11:00:00,2016-08-09 12:00:00,12.0
Mönchengladbach,1401,2016-08-10 11:00:00,2016-08-10 12:00:00,11.0
Mönchengladbach,1401,2016-08-11 11:00:00,2016-08-11 12:00:00,11.0
Mönchengladbach,1401,2016-08-12 11:00:00,2016-08-12 12:00:00,17.0
Mönchengladbach,1401,2016-08-13 11:00:00,2016-08-13 12:00:00,17.0
Mönchengladbach,1401,2016-08-14 11:00:00,2016-08-14 12:00:00,15.0
Mönchengladbach,1401,2016-08-15 11:00:00,2016-08-15 12:00:00,14.0
Mönchengladbach,1401,2016-08-16 11:00:00,2016-08-16 12:00:00,20.0
Mönchengladbach,1401,2016-08-17 11:00:00,2016-08-17 12:00:00,20.0
Mönchengladbach,1401,2016-08-18 11:00:00,2016-08-18 12:00:00,25.0
Mönchengladbach,1401,2016-08-19 11:00:00,2016-08-19 12:00:00,31.0
Mönchengladbach,1401,2016-08-20 11:00:00,2016-08-20 12:00:00,10.0
Mönchengladbach,1401,2016-08-21 11:00:00,2016-08-21 12:00:00,9.0
Mönchengladbach,1401,2016-08-22 11:00:00,2016-08-22 12:00:00,11.0
Mönchengladbach,1401,2016-08-23 11:00:00,2016-08-23 12:00:00,27.0
Mönchengladbach,1401,2016-08-24 11:00:00,2016-08-24 12:00:00,38.0
Mönchengladbach,1401,2016-08-25 11:00:00,2016-08-25 12:00:00,48.0
Mönchengladbach,1401,2016-08-26 11:00:00,2016-08-26 12:00:00,49.0
Mönchengladbach,1401,2016-08-27 11:00:00,2016-08-27 12:00:00,26.0
Mönchengladbach,1401,2016-08-28 11:00:00,2016-08-28 12:00:00,19.0
Mönchengladbach,1401,2016-08-29 11:00:00,2016-08-29 12:00:00,9.0
Mönchengladbach,1401,2016-08-30 11:00:00,2016-08-30 12:00:00,14.0
Mönchengladbach,1401,2016-08-31 11:00:00,2016-08-31 12:00:00,30.0
Mönchengladbach,1401,2016-09-01 11:00:00,2016-09-01 12:00:00,25.0
Mönchengladbach,1401,2016-09-02 11:00:00,2016-09-02 12:00:00,23.0
Mönchengladbach,1401,2016-09-03 11:00:00,2016-09-03 12:00:00,11.0
Mönchengladbach,1401,2016-09-04 11:00:00,2016-09-04 12:00:00,10.0
Mönchengladbach,1401,2016-09-05 11:00:00,2016-09-05 12:00:00,12.0
Mönchengladbach,1401,2016-09-06 11:00:00,2016-09-06 12:00:00,27.0
Mönchengladbach,1401,2016-09-07 11:00:00,2016-09-07 12:00:00,29.0
Mönchengladbach,1401,2016-09-08 11:00:00,2016-09-08 12:00:00,28.0
Mönchengladbach,1401,2016-09-09 11:00:00,2016-09-09 12:00:00,22.0
Mönchengladbach,1401,2016-09-10 11:00:00,2016-09-10 12:00:00,30.0
Mönchengladbach,1401,2016-09-11 11:00:00,2016-09-11 12:00:00,19.0
Mönchengladbach,1401,2016-09-12 11:00:00,2016-09-12 12:00:00,30.0
Mönchengladbach,1401,2016-09-13 11:00:00,2016-09-13 12:00:00,45.0
Mönchengladbach,1401,2016-09-14 11:00:00,2016-09-14 12:00:00,52.0
Mönchengladbach,1401,2016-09-15 11:00:00,2016-09-15 12:00:00,35.0
Mönchengladbach,1401,2016-09-16 11:00:00,2016-09-16 12:00:00,10.0
Mönchengladbach,1401,2016-09-17 11:00:00,2016-09-17 12:00:00,15.0
Mönchengladbach,1401,2016-09-18 11:00:00,2016-09-18 12:00:00,26.0
Mönchengladbach,1401,2016-09-19 11:00:00,2016-09-19 12:00:00,13.0
Mönchengladbach,1401,2016-09-20 11:00:00,2016-09-20 12:00:00,25.0
Mönchengladbach,1401,2016-09-21 11:00:00,2016-09-21 12:00:00,30.0
Mönchengladbach,1401,2016-09-22 11:00:00,2016-09-22 12:00:00,34.0
Mönchengladbach,1401,2016-09-23 11:00:00,2016-09-23 12:00:00,20.0
Mönchengladbach,1401,2016-09-24 11:00:00,2016-09-24 12:00:00,28.0
Mönchengladbach,1401,2016-09-25 11:00:00,2016-09-25 12:00:00,21.0
Mönchengladbach,1401,2016-09-26 11:00:00,2016-09-26 12:00:00,21.0
Mönchengladbach,1401,2016-09-27 11:00:00,2016-09-27 12:00:00,29.0
Mönchengladbach,1401,2016-09-28 11:00:00,2016-09-28 12:00:00,16.0
Mönchengladbach,1401,2016-09-29 11:00:00,2016-09-29 12:00:00,11.0
Mönchengladbach,1401,2016-09-30 11:00:00,2016-09-30 12:00:00,15.0
Mönchengladbach,1401,2016-10-01 11:00:00,2016-10-01 12:00:00,17.0
Mönchengladbach,1401,2016-10-02 11:00:00,2016-10-02 12:00:00,7.0
Mönchengladbach,1401,2016-10-03 11:00:00,2016-10-03 12:00:00,9.0
Mönchengladbach,1401,2016-10-04 11:00:00,2016-10-04 12:00:00,14.0
Mönchengladbach,1401,2016-10-05 11:00:00,2016-10-05 12:00:00,9.0
Mönchengladbach,1401,2016-10-06 11:00:00,2016-10-06 12:00:00,13.0
Mönchengladbach,1401,2016-10-07 11:00:00,2016-10-07 12:00:00,12.0
Mönchengladbach,1401,2016-10-08 11:00:00,2016-10-08 12:00:00,12.0
Mönchengladbach,1401,2016-10-09 11:00:00,2016-10-09 12:00:00,15.0
Mönchengladbach,1401,2016-10-10 11:00:00,2016-10-10 12:00:00,23.0
Mönchengladbach,1401,2016-10-11 11:00:00,2016-10-11 12:00:00,22.0
