date,value
2020-03-16,14.964923560147058
2020-03-17,16.59605173711185
2020-03-18,16.121164819297093
2020-03-19,18.671564391895522
2020-03-20,20.793286227975845
2020-03-21,13.777255509429807
2020-03-22,6.99276909713823
2020-03-23,12.259654770612245
2020-03-24,18.016384503947553
2020-03-25,16.799750284118577
2020-03-26,17.037590699211353
2020-03-27,28.96821870728318
2020-03-28,24.651981084667206
2020-03-29,25.871036623974025
2020-03-30,6.566166993840203
2020-03-31,9.43213131201388
2020-04-01,13.943471540768895
2020-04-02,15.672290391292222
2020-04-03,18.01184259304391
2020-04-04,17.095046117167705
2020-04-05,14.449738424832297
2020-04-06,16.983179744751187
2020-04-07,15.870788529714286
2020-04-08,10.838630258006122
2020-04-09,14.243287651332059
2020-04-10,12.22750682809938
2020-04-11,10.274270497952024
2020-04-12,10.745405574786258
2020-04-13,10.03110887804856
2020-04-14,6.4930648819643
2020-04-15,7.9354007647704226
2020-04-16,8.863871114389243
2020-04-17,19.030895086534397
2020-04-18,12.550370705445726
2020-04-19,12.157272854047896
2020-04-20,8.987558610152906
2020-04-21,8.759320302677091
2020-04-22,10.323476353649209
2020-04-23,10.937685750104489
2020-04-24,13.053174476862745
2020-04-25,8.436976971372548
2020-04-26,8.13874111558137
2020-04-27,9.693406117711811
2020-04-28,9.916507318146783
2020-04-29,6.059518652533638
2020-04-30,3.357750948407777
2020-05-01,2.5641004844900888
2020-05-02,3.1909457826888885
2020-05-03,5.273987026208792
2020-05-04,6.1593093142094455
2020-05-05,7.186486108119336
2020-05-06,4.619822665151519
2020-05-07,4.4909312381249995
2020-05-08,8.430071171013864
2020-05-09,7.963277582256911
2020-05-10,10.747487704893892
2020-05-11,9.290667082117418
2020-05-12,2.1167288727186144
2020-05-13,10.838450730787878
2020-05-14,7.970652114470166
2020-05-15,12.062382851773172
2020-05-16,12.457414622759174
2020-05-17,15.104567716348646
2020-05-18,9.839659070798184
2020-05-19,10.43477012400989
2020-05-20,7.31807226668476
2020-05-21,6.264646236857986
2020-05-22,6.407382761772179
2020-05-23,8.72449817413492
2020-05-24,3.803573871676773
2020-05-25,3.7150069617185255
2020-05-26,4.6612475003999885
2020-05-27,6.355729580880272
2020-05-28,3.9340007789489797
2020-05-29,6.929794811738501
2020-05-31,4.12978819637255
2020-06-01,5.789578947627709
2020-06-02,4.894924484020738
2020-06-03,4.266946998844397
2020-06-04,5.273419610421769
2020-06-05,4.082583013125546
2020-06-07,2.5107945762424246
2020-06-08,4.914440268667176
2020-06-09,10.87604682556558
2020-06-10,9.41262042435941
2020-06-11,5.726128923907235
2020-06-12,7.224323806393093
2020-06-13,8.824533406179592
2020-06-14,5.74139897418632
2020-06-15,3.5507366487488135
2020-06-16,8.983207484571428
2020-06-17,12.810706539103721
2020-06-18,3.0764020910299394
2020-06-19,3.883581750756303
2020-06-20,4.799768451090909
2020-06-21,5.422690016595779
2020-06-22,5.2730512450095235
2020-06-23,5.304907768808772
2020-06-24,4.353803033210851
2020-06-25,4.450688090713606
2020-06-26,6.491663633959183
2020-06-27,7.576234916125588
2020-06-28,7.048795443176252
2020-06-29,4.783178126415585
2020-06-30,3.4174184975355497
2020-07-01,5.547889870146592
2020-07-02,3.9287616673234385
2020-07-04,4.166625504968254
2020-07-05,4.578803899213916
2020-07-06,4.111652793888889
2020-07-07,3.95093552249782
2020-07-08,4.731612662482489
2020-07-09,5.997996981844959
2020-07-10,7.710077895670677
2020-07-11,3.0646744891020408
2020-07-12,5.288133955174604
2020-07-13,3.3396236160566892
2020-07-14,5.320116825052978
2020-07-15,7.44945425056659
2020-07-16,6.036318705460931
2020-07-17,5.04082545769821
2020-07-18,6.182318148561551
2020-07-19,8.891278602955882
2020-07-20,7.624665687387756
2020-07-21,10.135245159188864
2020-07-22,10.443318170176795
2020-07-23,10.681830424507789
2020-07-24,11.054825991201582
2020-07-25,7.637999798854206
2020-07-26,7.741349093790617
2020-07-27,4.821845119515242
2020-07-28,7.043381506252482
2020-07-29,6.058860605542484
2020-07-30,6.996734288290484
2020-07-31,8.696077410400326
2020-08-01,6.0922158373231285
2020-08-02,7.804450242807453
2020-08-03,7.270166801925795
2020-08-04,4.223127647922615
2020-08-05,3.3501004904285714
2020-08-06,8.390525248097369
2020-08-07,14.661728225976704
2020-08-08,14.029797950142857
2020-08-09,15.832548685400177
2020-08-10,16.20402719675636
2020-08-11,14.341061281058824
2020-08-12,10.42494086937143
2020-08-13,12.801202119300996
2020-08-14,9.196101637415584
2020-08-15,7.2858810510041
2020-08-16,8.34118626633352
2020-08-17,10.494046959504832
2020-08-18,4.7967090694483945
2020-08-19,3.652735720574552
2020-08-20,4.8587188063902005
2020-08-21,6.747666731777438
2020-08-22,7.5978455798466085
2020-08-23,4.021750935809853
2020-08-24,3.9706964853923594
2020-08-25,4.440705871188702
2020-08-26,4.819541151926555
2020-08-27,4.829497343187135
2020-08-28,6.3055378710346055
2020-08-29,3.911389867442177
2020-08-30,5.931466436962895
2020-08-31,2.29697282734962
2020-09-01,3.960482757126543
2020-09-02,5.777262316254389
2020-09-03,5.984666321530612
2020-09-04,6.255172227285714
2020-09-05,5.338262087195187
2020-09-06,7.98892660904762
2020-09-07,8.56491268008761
2020-09-08,8.043444637894742
2020-09-09,8.946814724182122
2020-09-10,10.03052018346734
2020-09-11,9.934329679168007
2020-09-12,13.324890336654585
2020-09-13,13.238389910079539
2020-09-14,12.382499861289054
2020-09-15,13.477848379377777
2020-09-16,15.640674366654103
2020-09-17,15.141769375416207
2020-09-18,5.116766947369047
2020-09-19,6.139551308175172
2020-09-20,7.614376856550454
2020-09-21,11.885076296319758
2020-09-22,14.43072658503732
2020-09-23,11.919996369808448
2020-09-24,6.309170390370187
2020-09-25,4.225989949663946
2020-09-26,1.7638308071054911
2020-09-27,1.97148443543083
2020-09-28,3.69868949178549
2020-09-29,5.855710515536178
2020-09-30,8.26402865974899
2020-10-01,10.373058232457836
2020-10-02,10.632870489588745
2020-10-03,7.075935440738696
2020-10-04,4.525320169571429
2020-10-05,3.0551798713061222
2020-10-06,4.468108153787665
2020-10-07,3.68234067987636
2020-10-08,4.304885416215963
2020-10-09,5.886577790233766
2020-10-10,7.7375773127085905
2020-10-11,4.868437307805556
2020-10-12,8.44052836706044
2020-10-13,7.911836500664002
2020-10-14,5.065762241460332
2020-10-15,6.235559994367647
2020-10-16,8.89282150428581
2020-10-17,8.985213660029762
2020-10-18,8.742666821736798
2020-10-19,12.011717557634354
2020-10-20,14.68882293659702
2020-10-21,18.000450683491827
2020-10-22,21.06903513561129
2020-10-23,25.00741791823529
2020-10-24,14.027488403761609
2020-10-25,11.565048420858309
2020-10-26,9.242820365604821
2020-10-27,4.835834248868101
2020-10-28,8.776537253510977
2020-10-29,6.9660763584705885
2020-10-30,4.37428308456277
2020-10-31,7.133599148746032
2020-11-01,13.515856454717735
2020-11-02,10.696457072217525
2020-11-03,12.054956176285714
2020-11-04,6.804942143936219
2020-11-05,11.337129193218761
2020-11-06,16.37968362938951
2020-11-07,19.02160430037935
2020-11-08,22.93671923784127
2020-11-09,20.790790664859525
2020-11-10,15.476752123507355
2020-11-11,13.915755418559867
2020-11-12,14.557482415364094
2020-11-13,17.63196330172707
2020-11-14,17.196689444359862
2020-11-15,12.578355623580563
2020-11-16,12.526842088551737
2020-11-17,8.2019867887715
2020-11-18,11.59231769059649
2020-11-19,13.380225260790477
2020-11-20,5.394182553432422
2020-11-21,9.801309006631579
2020-11-22,15.041827137346939
2020-11-23,18.738642104756753
2020-11-24,18.65504713194312
2020-11-25,22.57125961135135
2020-11-26,23.094200863294724
2020-11-27,22.130792761477476
2020-11-28,14.421166348388443
2020-11-29,14.172782435713037
2020-11-30,14.68179000208705
2020-12-01,22.430232063608315
2020-12-02,23.484557949975052
2020-12-04,19.481746390727995
2020-12-05,17.724709723159442
2020-12-06,17.18431914980839
2020-12-07,14.398536284264765
2020-12-08,13.001467608304836
2020-12-09,13.097438041503816
2020-12-10,12.467253278090515
2020-12-11,16.70434559865873
2020-12-13,17.056978798243243
2020-12-14,13.646468291133289
2020-12-15,14.120185984241079
2020-12-16,17.828734401699116
2020-12-17,13.984130550916694
2020-12-18,14.817377822463236
2020-12-19,9.580218059653289
2020-12-20,9.044227868759213
2020-12-21,12.894847936631802
2020-12-22,12.842557309220734
2020-12-23,11.58959719503082
2020-12-24,9.286424168979504
2020-12-25,5.017004878037603
2020-12-26,4.73680870146562
2020-12-29,14.162806639279278
2020-12-30,13.992209464551129
2020-12-31,20.12921195833977
2021-01-01,26.23871185524024
2021-01-03,16.847886222444185
2021-01-04,18.889865606210797
2021-01-05,21.116924807052573
2021-01-06,15.27978506365362
2021-01-07,12.949872639529426
2021-01-08,17.005832782181745
2021-01-09,15.967291239888713
2021-01-10,23.51151702545139
2021-01-11,19.975586923911862
2021-01-12,21.32146893874913
2021-01-13,8.467646473752044
2021-01-14,7.2450215771251765
2021-01-15,13.619539006203347
2021-01-16,11.993031229047618
2021-01-17,13.243953076805752
2021-01-18,18.217352562003754
2021-01-19,9.963965964364485
2021-01-20,14.384736818394977
2021-01-21,19.45059419788963
2021-01-22,16.986518651040125
2021-01-26,6.743372698611111
2021-01-27,12.01864941346621
2021-01-28,14.378509934103299
2021-01-29,7.846082317997314
2021-01-30,7.1444297787162165
2021-01-31,13.35274799860361
2021-02-01,19.974300262222222
2021-02-02,26.574787436348096
2021-02-03,18.401253840575656
2021-02-04,5.2031272059523666
2021-02-05,13.04126022744744
2021-02-06,21.994691196254124
2021-02-07,15.757961693773915
2021-02-08,17.12606594051201
2021-02-09,20.147679803506435
2021-02-10,26.29343383371001
2021-02-11,17.509700663238817
2021-02-12,10.736454201267382
2021-02-13,11.224965607228393
2021-02-14,10.46408424909447
2021-02-15,11.570578127027028
2021-02-16,22.232134006929723
2021-02-17,15.363395498894512
2021-02-18,10.003101696982442
2021-02-19,17.73802246704177
2021-02-20,35.74083453040541
2021-02-21,28.867841298994403
2021-02-22,28.067072669990768
2021-02-23,26.295448697454354
2021-02-24,28.21235199451304
2021-02-25,32.819444995448684
2021-02-28,13.728790414797297
2021-03-01,16.188006112251667
2021-03-02,24.34300112044722
2021-03-03,28.730152901388887
2021-03-04,22.04932875834396
2021-03-05,10.672545619787
2021-03-06,9.116159617296411
2021-03-07,13.778903668756039
2021-03-08,15.743398047334312
2021-03-09,16.559087154012346
2021-03-10,21.31936885184028
2021-03-11,20.711797176265605
2021-03-12,5.070851695067154
2021-03-13,5.624088551309523
2021-03-14,3.3955544806194364
2021-03-15,6.70943228443609
2021-03-16,6.102538708308823
2021-03-17,9.139967830266123
2021-03-18,10.778942390686188
2021-03-19,11.014931565224293
2021-03-20,10.327408738913357
2021-03-21,10.987236075734788
2021-03-22,9.322486579148798
2021-03-23,11.435672448131857
2021-03-24,19.097881277574075
2021-03-25,19.523584697198537
2021-03-26,15.563411280621693
2021-03-27,14.417368576078433
2021-03-28,7.411356135185185
2021-03-29,10.467526447370116
2021-03-30,10.064421346371427
2021-03-31,11.47065317838326
2021-04-01,12.26566992188889
2021-04-02,14.029195543611111
2021-04-03,5.553387460694444
2021-04-04,6.838946297064718
2021-04-05,6.718971481594119
2021-04-06,4.077329529331245
2021-04-07,6.015473847072443
2021-04-08,7.832130161666743
2021-04-09,13.228626199395883
2021-04-10,8.973179844391534
2021-04-11,7.190577558911973
2021-04-12,5.6329303898508885
2021-04-13,7.154333699427196
2021-04-14,7.182703097020408
2021-04-15,7.776741220333463
2021-04-16,10.248778611623932
2021-04-17,15.262651585475588
2021-04-18,17.94687410738889
2021-04-19,18.61720849241934
2021-04-20,14.296693147193288
2021-04-21,10.942841783217593
2021-04-22,11.901999574873484
2021-04-23,9.604027356285041
2021-04-24,12.415584342683404
2021-04-27,15.234360213939395
2021-05-04,5.709358170816326
2021-05-05,6.002253116433748
2021-05-06,4.066855381536698
2021-05-07,4.19866919605034
2021-05-08,5.302087181507937
2021-05-09,4.650637151574074
2021-05-10,5.644137177004053
2021-05-11,5.767174162872024
2021-05-12,4.708422240861308
2021-05-13,2.972546808819444
2021-05-14,3.712830402685185
2021-05-15,4.355479567752526
2021-05-16,2.5602220002179994
2021-05-17,2.4467784408444904
2021-05-18,1.9084007032846542
2021-05-19,4.128174928148148
2021-05-20,4.425377200754883
2021-05-21,3.4471606516666666
2021-05-22,2.9802996227579364
2021-05-27,3.787725423888889
2021-05-28,4.3482338298254355
2021-05-29,5.113988288956229
2021-05-30,5.624470805972222
2021-05-31,6.993688669748032
2021-06-01,7.022838124861112
2021-06-02,7.293754594250817
2021-06-03,7.907159588890931
2021-06-04,8.283836748373016
2021-06-05,10.916700818749353
2021-06-06,3.784926724596403
2021-06-07,8.040234032764564
2021-06-08,12.241041506757144
2021-06-10,5.552300820145502
2021-06-11,7.382269803781867
2021-06-12,8.716391485149252
2021-06-13,6.325135167732171
2021-06-14,6.863162978374113
2021-06-15,7.9421242332797615
2021-06-17,6.890183776969697
2021-06-18,9.820833908703703
2021-06-19,11.799856827678571
2021-06-20,14.65871966157952
2021-06-21,15.199653632634295
2021-06-22,8.135934176423241
2021-06-23,9.893315609396987
2021-06-24,13.504041017083232
2021-06-25,3.60224498
2021-06-26,4.72814895346681
2021-06-27,6.367574827424603
2021-06-28,8.55600188707832
2021-06-29,9.423813389790945
2021-06-30,1.783120030904762
2021-07-01,2.0779698295588234
2021-07-02,5.418856288107397
2021-07-03,7.042168005128968
2021-07-04,7.527642482078028
2021-07-05,4.167008064063966
2021-07-06,4.218165414528501
2021-07-07,4.676131862685185
2021-07-08,6.942425661826703
2021-07-09,3.565117446575015
2021-07-12,8.125459334375002
2021-07-13,10.53819475975469
2021-07-14,6.233183083085889
2021-07-15,3.578624816161616
2021-07-17,8.49624601162037
2021-07-18,7.250858041226609
2021-07-19,7.526967006120704
2021-07-20,8.90872944821065
2021-07-21,10.352219406018518
2021-07-22,9.595449698527538
2021-07-23,10.918540993526946
2021-07-24,11.415735532796093
2021-07-25,8.985570425777777
2021-08-03,2.71680259
2021-08-04,3.8490753274987375
2021-08-05,3.9000996403472223
2021-08-06,4.038025786030081
2021-08-07,4.4902440984192165
2021-08-08,3.072927073302469
2021-08-09,4.629440874092593
2021-08-10,4.901696344078449
2021-08-11,6.187555380525201
2021-08-12,7.4065576762527705
2021-08-13,9.99673295917824
2021-08-14,12.04235442336688
2021-08-15,12.13287415860068
2021-08-16,7.6769503406404755
2021-08-17,3.2584996708784573
2021-08-18,5.5614975331541014
2021-08-19,6.941789872986111
2021-08-20,5.970657575174603
2021-08-21,6.946775095588288
2021-08-22,8.528878772107875
2021-08-23,4.093102502296408
2021-08-24,3.9266793042552046
2021-08-25,5.921135185186556
2021-08-26,6.688570045211874
2021-08-27,3.984951023526734
2021-08-28,3.4514092890147468
2021-08-29,3.8378532080417793
2021-08-30,3.3490743415277775
2021-08-31,4.405435124125506
2021-09-01,6.9968719618659945
2021-09-02,7.951561633994449
2021-09-03,7.5946688263844395
2021-09-04,7.956997247239272
2021-09-05,10.576587795471015
2021-09-06,11.01013079106221
2021-09-07,12.62586124450018
2021-09-08,11.027843538448382
2021-09-09,7.9541828172404205
2021-09-10,9.343939073964803
2021-09-11,12.163999525399833
2021-09-12,10.522484071591881
2021-09-13,8.64353312202856
2021-09-14,10.733569179143931
2021-09-15,14.569960811177769
2021-09-16,11.112991165081011
2021-09-17,5.829470686592007
2021-09-18,7.564525888330688
2021-09-19,6.240129023964646
2021-09-20,6.8289266454754065
2021-09-21,8.827514513698016
2021-09-22,10.03581751472602
2021-09-23,8.110736961029865
2021-09-24,7.036714082708414
2021-09-25,8.230189881562602
2021-09-26,13.100213198907563
2021-09-27,12.153363754092291
2021-09-28,11.46433545067284
2021-09-29,13.793203608472222
2021-09-30,3.4371439410758375
2021-10-01,6.107596627234299
2021-10-02,11.856584802785829
2021-10-03,13.555783826393702
2021-10-04,11.450648348687155
2021-10-05,11.886652326117023
2021-10-06,5.262612457099542
2021-10-07,6.076392793102666
2021-10-08,14.955224550517265
2021-10-09,19.37558876322251
2021-10-10,16.628556627265
2021-10-11,15.852783157509922
2021-10-12,12.435643667216448
2021-10-13,5.716225398018213
2021-10-14,8.813022444824066
2021-10-15,8.089232428341642
2021-10-16,8.925500599285797
2021-10-17,11.52137548763834
2021-10-18,12.35305955748529
2021-10-19,14.943078764829913
2021-10-20,15.128603771327148
2021-10-21,10.010795964388274
2021-10-22,3.9017376195445297
2021-10-23,5.798463459189892
2021-10-24,7.2249236190535795
2021-10-25,9.40163985859216
2021-10-26,16.293462208203934
2021-10-27,17.20515342792183
2021-10-28,21.36613937622282
2021-10-29,27.822157690277777
2021-10-30,31.233445092214083
2021-10-31,31.607349429549295
2021-11-01,28.415540277179282
2021-11-02,6.206134842469179
2021-11-03,9.213556712558049
2021-11-04,6.6847410962104385
2021-11-05,6.53013791460517
2021-11-06,11.761875608805498
2021-11-07,12.857367025498242
2021-11-08,8.994750027649868
2021-11-09,8.547113858101852
2021-11-10,12.794326954157107
2021-11-11,20.19022134976233
2021-11-12,14.684853471075396
2021-11-13,14.214238699054498
2021-11-14,14.18185486473655
2021-11-15,20.672106449008474
2021-11-16,22.87163703886506
2021-11-17,15.226701381795076
2021-11-18,11.25436176606066
2021-11-19,11.841517496021995
2021-11-20,11.821946992580514
2021-11-21,15.823685200438929
2021-11-22,14.76214186854013
2021-11-23,11.348124221330218
2021-11-24,14.527288983880133
2021-11-25,23.16901579052577
2021-11-26,17.16551056011318
2021-11-27,13.547913357245816
2021-11-28,16.77571869783784
2021-11-29,10.610545837721423
2021-11-30,5.0349932288655985
2021-12-01,5.242575264729286
2021-12-02,4.98611079021001
2021-12-03,9.605739843371945
2021-12-04,10.917263763613303
2021-12-05,11.820459283971662
2021-12-06,12.594050994694795
2021-12-07,15.915208254639657
2021-12-08,17.53759739091286
2021-12-09,20.36474279408662
2021-12-10,13.013046051383343
2021-12-11,17.556036896607342
2021-12-12,11.990941227310692
2021-12-13,9.191590933544493
2021-12-14,11.912443517127466
2021-12-15,10.701692126019193
2021-12-16,9.68775306598769
2021-12-17,9.930913712383742
2021-12-18,12.642398266642173
2021-12-19,10.79423186266771
2021-12-20,7.761536767884825
2021-12-21,11.281756638501856
2021-12-22,18.627806500233184
2021-12-23,28.065511471159365
2021-12-24,15.41567112165904
2021-12-25,9.292170121976454
2021-12-26,18.072369048518944
2021-12-27,24.39378377758514
2021-12-28,20.815292492894738
2021-12-29,10.27041055701544
2021-12-30,9.690181715076681
2021-12-31,5.791363137804804
