city,date,pm10,pm25,peak_temperature,precipitation_mm
Chemnitz,2024,12.945054945054945,8.340782122905027,15.313114754098361,2.482786885245902
Chemnitz,2025,13.6353591160221,9.153314917127071,14.316986301369862,1.8986301369863015
Darmstadt,2016,19.19672131147541,,14.406284153005464,2.1704918032786886
Darmstadt,2017,19.197260273972603,,15.001095890410959,2.5871232876712327
Darmstadt,2018,18.44109589041096,,16.65232876712329,1.7567123287671234
Darmstadt,2019,15.226027397260275,9.063517915309447,15.779726027397261,2.1956164383561645
Darmstadt,2020,14.01775956284153,8.545081967213115,16.1551912568306,1.8972677595628415
Darmstadt,2021,13.705479452054794,9.047945205479452,14.443561643835615,2.136712328767123
Darmstadt,2022,14.612328767123287,8.408219178082192,16.66931506849315,2.055890410958904
Darmstadt,2023,13.384931506849314,7.791780821917809,16.148767123287673,2.839452054794521
Darmstadt,2024,13.168032786885245,8.153005464480874,15.746994535519125,2.6483606557377053
Darmstadt,2025,14.520547945205479,9.197260273972603,15.892328767123287,1.892054794520548
Dortmund,2016,20.93943533697632,14.336088154269973,13.910109289617488,2.267213114754098
Dortmund,2017,21.647488584474885,14.341597796143251,14.161643835616438,2.7054794520547945
Dortmund,2018,20.778538812785385,13.130193905817174,15.795068493150685,1.744109589041096
Dortmund,2019,18.78538812785388,10.986149584487535,15.088493150684933,2.3684931506849316
Dortmund,2020,17.572859744990893,9.76775956284153,15.293989071038252,2.343169398907104
Dortmund,2021,18.020661157024794,10.905219780219781,13.641917808219178,2.5901369863013697
Dortmund,2022,17.43013698630137,10.426027397260274,15.578356164383562,2.1873972602739724
Dortmund,2023,14.705479452054794,9.32054794520548,15.084383561643836,3.654794520547945
Dortmund,2024,14.849315068493151,9.802739726027397,15.179234972677596,3.083879781420765
Dortmund,2025,18.18044077134986,11.382920110192838,15.253424657534246,2.069041095890411
Dresden,2016,20.757285974499087,,13.752732240437158,2.3489071038251366
Dresden,2017,19.359817351598174,,13.804931506849316,2.1032876712328767
Dresden,2018,21.198630136986303,,15.691232876712329,1.4205479452054794
Dresden,2019,17.09269406392694,,15.406849315068493,1.6882191780821918
Dresden,2020,15.76047358834244,,15.357650273224042,1.6639344262295082
Dresden,2021,16.181278538812787,10.12283105022831,13.444383561643836,2.0246575342465754
Dresden,2022,16.446575342465753,10.44337899543379,15.217260273972602,1.7506849315068493
Dresden,2023,13.149267399267398,8.242465753424657,15.23890410958904,2.5197260273972604
Dresden,2024,15.425774134790528,10.281420765027322,15.970491803278689,2.10327868852459
Dresden,2025,16.02106227106227,10.462809917355372,14.661095890410959,1.6936986301369865
Duisburg,2016,22.08214936247723,11.869080779944289,14.379781420765028,2.0636612021857923
Duisburg,2017,22.600365296803652,10.957142857142857,14.542739726027397,2.6956164383561645
Duisburg,2018,22.116568819308547,12.213483146067416,15.976986301369864,1.9057534246575343
Duisburg,2019,19.561552511415524,11.309859154929578,15.356986301369863,2.36958904109589
