date,value
2016-01-01 11:00:00,59.34925373134328
2016-01-02 11:00:00,21.050898203592816
2016-01-03 11:00:00,23.486567164179103
2016-01-04 11:00:00,27.759036144578314
2016-01-05 11:00:00,32.68154761904762
2016-01-06 11:00:00,42.54302670623145
2016-01-07 11:00:00,43.94642857142857
2016-01-08 11:00:00,16.168141592920353
2016-01-09 11:00:00,19.64985163204748
2016-01-10 11:00:00,13.619047619047619
2016-01-11 11:00:00,8.72754491017964
2016-01-12 11:00:00,8.946587537091988
2016-01-13 11:00:00,8.313432835820896
2016-01-14 11:00:00,13.4375
2016-01-15 11:00:00,14.473214285714286
2016-01-16 11:00:00,16.71513353115727
2016-01-17 11:00:00,13.510385756676557
2016-01-18 11:00:00,21.49112426035503
2016-01-19 11:00:00,31.571428571428573
2016-01-20 11:00:00,32.80769230769231
2016-01-21 11:00:00,31.05341246290801
2016-01-22 11:00:00,33.99704142011834
2016-01-23 11:00:00,27.071005917159763
2016-01-24 11:00:00,17.88955223880597
2016-01-25 11:00:00,18.461077844311376
2016-01-26 11:00:00,20.910979228486646
2016-01-27 11:00:00,13.772189349112425
2016-01-28 11:00:00,15.218934911242604
2016-01-29 11:00:00,13.63905325443787
2016-01-30 11:00:00,6.5044510385756675
2016-01-31 11:00:00,8.359050445103858
2016-02-01 11:00:00,8.707462686567164
2016-02-02 11:00:00,8.053731343283582
2016-02-03 11:00:00,11.18452380952381
2016-02-04 11:00:00,9.85207100591716
2016-02-05 11:00:00,13.867256637168142
2016-02-06 11:00:00,12.70796460176991
2016-02-07 11:00:00,10.482248520710058
2016-02-08 11:00:00,6.563421828908554
2016-02-09 11:00:00,7.851632047477745
2016-02-10 11:00:00,7.8558558558558556
2016-02-11 11:00:00,11.988023952095809
2016-02-12 11:00:00,17.220238095238095
2016-02-13 11:00:00,20.548672566371682
2016-02-14 11:00:00,17.150442477876105
2016-02-15 11:00:00,13.899705014749262
2016-02-16 11:00:00,16.18154761904762
2016-02-17 11:00:00,22.1976401179941
2016-02-18 11:00:00,28.431952662721894
2016-02-19 11:00:00,29.083582089552237
2016-02-20 11:00:00,11.071856287425149
2016-02-21 11:00:00,4.314024390243903
2016-02-22 11:00:00,11.105740181268882
2016-02-23 11:00:00,10.202380952380953
2016-02-24 11:00:00,13.925149700598803
2016-02-25 11:00:00,17.516320474777448
2016-02-26 11:00:00,21.783382789317507
2016-02-27 11:00:00,24.75147928994083
2016-02-28 11:00:00,30.86725663716814
2016-02-29 11:00:00,30.03834808259587
2016-03-01 11:00:00,28.263313609467456
2016-03-02 11:00:00,11.379104477611941
2016-03-03 11:00:00,13.836795252225519
2016-03-04 11:00:00,16.91394658753709
2016-03-05 11:00:00,19.961309523809526
2016-03-06 11:00:00,19.47005988023952
2016-03-07 11:00:00,18.571428571428573
2016-03-08 11:00:00,26.95252225519288
2016-03-09 11:00:00,29.00297619047619
2016-03-10 11:00:00,40.9789156626506
2016-03-11 11:00:00,35.082840236686394
2016-03-12 11:00:00,21.82248520710059
2016-03-13 11:00:00,18.2433234421365
2016-03-14 11:00:00,23.89020771513353
2016-03-15 11:00:00,24.44345238095238
2016-03-16 11:00:00,19.657738095238095
2016-03-17 11:00:00,30.817109144542773
2016-03-18 11:00:00,32.88495575221239
2016-03-19 11:00:00,23.902366863905325
2016-03-20 11:00:00,17.541666666666668
2016-03-21 11:00:00,16.608955223880596
2016-03-22 11:00:00,18.639880952380953
2016-03-23 11:00:00,14.433234421364984
2016-03-24 11:00:00,23.436578171091444
2016-03-25 11:00:00,21.28994082840237
2016-03-26 11:00:00,17.482142857142858
2016-03-27 11:00:00,13.86053412462908
2016-03-28 11:00:00,7.548961424332345
2016-03-29 11:00:00,8.736526946107784
2016-03-30 11:00:00,11.193452380952381
2016-03-31 11:00:00,15.928571428571429
2016-04-01 11:00:00,12.44807121661721
2016-04-02 11:00:00,20.821958456973295
