date start,value
2019-01,13.376345376160474
2019-02,17.225656255901313
2019-03,9.733639271900385
2019-04,14.654561007119321
2019-05,8.495303002369342
2019-06,9.152976082166948
2019-07,8.585299033770376
2019-08,9.053133114821394
2019-09,6.613476606572307
2019-10,8.000217015293886
2019-11,12.036198936684821
2019-12,10.221517006488606
2020-01,12.994731956443092
2020-02,6.363158097307949
2020-03,10.204223593701581
2020-04,10.584218707318973
2020-05,7.2728421267554815
2020-06,7.500053264095608
2020-07,6.231449204969328
2020-08,8.736873685370089
2020-09,8.581036560608851
2020-10,7.131260606703667
2020-11,12.163099467330932
2020-12,12.764421794859716
2021-01,9.885733682406697
2021-02,14.380442927100413
2021-03,11.445691700979404
2021-04,9.2825918833682
2021-05,5.668895261543795
2021-06,10.165288985764352
2021-07,8.156492063577296
2021-08,6.323904817756775
2021-09,9.377657172491604
2021-10,9.418382161848827
2021-11,11.258449079478691
2021-12,10.781921433686337
