date start,value
2016-01-01 11:00:00,21.074626865671643
2016-01-02 11:00:00,18.432835820895523
2016-01-03 11:00:00,22.417910447761194
2016-01-04 11:00:00,27.761194029850746
2016-01-05 11:00:00,29.71641791044776
2016-01-06 11:00:00,37.015151515151516
2016-01-07 11:00:00,41.4
2016-01-08 11:00:00,12.294117647058824
2016-01-09 11:00:00,12.597014925373134
2016-01-10 11:00:00,11.955223880597014
2016-01-11 11:00:00,6.731343283582089
2016-01-12 11:00:00,7.132352941176471
2016-01-13 11:00:00,5.791044776119403
2016-01-14 11:00:00,9.455882352941176
2016-01-15 11:00:00,11.507462686567164
2016-01-16 11:00:00,12.835820895522389
2016-01-17 11:00:00,10.388059701492537
2016-01-18 11:00:00,14.323529411764707
2016-01-19 11:00:00,19.83823529411765
2016-01-20 11:00:00,20.529411764705884
2016-01-21 11:00:00,18.686567164179106
2016-01-22 11:00:00,23.17910447761194
2016-01-23 11:00:00,18.852941176470587
2016-01-24 11:00:00,11.367647058823529
2016-01-25 11:00:00,9.298507462686567
2016-01-26 11:00:00,13.104477611940299
2016-01-27 11:00:00,7.897058823529412
2016-01-28 11:00:00,9.691176470588236
2016-01-29 11:00:00,9.294117647058824
2016-01-30 11:00:00,4.7164179104477615
2016-01-31 11:00:00,6.791044776119403
2016-02-01 11:00:00,6.588235294117647
2016-02-02 11:00:00,6.1911764705882355
2016-02-03 11:00:00,8.26865671641791
2016-02-04 11:00:00,6.955882352941177
2016-02-05 11:00:00,8.882352941176471
2016-02-06 11:00:00,8.147058823529411
2016-02-07 11:00:00,7.661764705882353
2016-02-08 11:00:00,4.852941176470588
2016-02-09 11:00:00,6.076923076923077
2016-02-10 11:00:00,5.4393939393939394
2016-02-11 11:00:00,7.343283582089552
2016-02-12 11:00:00,12.149253731343284
2016-02-13 11:00:00,17.602941176470587
2016-02-14 11:00:00,15.544117647058824
2016-02-15 11:00:00,9.485294117647058
2016-02-16 11:00:00,10.970588235294118
2016-02-17 11:00:00,16.91176470588235
2016-02-18 11:00:00,21.597014925373134
2016-02-19 11:00:00,22.348484848484848
2016-02-20 11:00:00,9.666666666666666
2016-02-21 11:00:00,3.6
2016-02-22 11:00:00,6.076923076923077
2016-02-23 11:00:00,7.6716417910447765
2016-02-24 11:00:00,7.818181818181818
2016-02-25 11:00:00,11.044776119402986
2016-02-26 11:00:00,13.462686567164178
2016-02-27 11:00:00,18.61764705882353
2016-02-28 11:00:00,25.514705882352942
2016-02-29 11:00:00,22.38235294117647
2016-03-01 11:00:00,20.191176470588236
2016-03-02 11:00:00,9.208955223880597
2016-03-03 11:00:00,9.191176470588236
2016-03-04 11:00:00,12.382352941176471
2016-03-05 11:00:00,17.46268656716418
2016-03-06 11:00:00,16.46969696969697
2016-03-07 11:00:00,12.238805970149254
2016-03-08 11:00:00,17.558823529411764
2016-03-09 11:00:00,22.238805970149254
2016-03-10 11:00:00,32.470588235294116
2016-03-11 11:00:00,26.205882352941178
2016-03-12 11:00:00,17.647058823529413
2016-03-13 11:00:00,15.671641791044776
2016-03-14 11:00:00,19.735294117647058
2016-03-15 11:00:00,17.764705882352942
2016-03-16 11:00:00,16.41176470588235
2016-03-17 11:00:00,23.514705882352942
2016-03-18 11:00:00,23.38235294117647
2016-03-19 11:00:00,16.602941176470587
2016-03-20 11:00:00,13.447761194029852
2016-03-21 11:00:00,11.597014925373134
2016-03-22 11:00:00,12.940298507462687
2016-03-23 11:00:00,9.776119402985074
2016-03-24 11:00:00,17.16176470588235
2016-03-25 11:00:00,18.746268656716417
2016-03-26 11:00:00,13.393939393939394
2016-03-27 11:00:00,12.865671641791044
2016-03-28 11:00:00,7.6716417910447765
2016-03-29 11:00:00,6.044776119402985
2016-03-30 11:00:00,7.720588235294118
2016-03-31 11:00:00,10.897058823529411
2016-04-01 11:00:00,9.485294117647058
2016-04-02 11:00:00,15.455882352941176
2016-04-03 11:00:00,20.16417910447761
2016-04-04 11:00:00,21.37313432835821
2016-04-05 11:00:00,20.014705882352942
2016-04-06 11:00:00,11.880597014925373
2016-04-07 11:00:00,7.544117647058823
2016-04-08 11:00:00,9.808823529411764
2016-04-09 11:00:00,15.823529411764707
2016-04-10 11:00:00,14.382352941176471
2016-04-11 11:00:00,14.323529411764707
2016-04-12 11:00:00,16.55223880597015
2016-04-13 11:00:00,16.40909090909091
2016-04-14 11:00:00,15.940298507462687
2016-04-15 11:00:00,11.426470588235293
2016-04-16 11:00:00,6.567164179104478
2016-04-17 11:00:00,6.582089552238806
2016-04-18 11:00:00,9.338235294117647
2016-04-19 11:00:00,13.720588235294118
2016-04-20 11:00:00,13.985294117647058
2016-04-21 11:00:00,15.82089552238806
2016-04-22 11:00:00,14.776119402985074
2016-04-23 11:00:00,10.558823529411764
2016-04-24 11:00:00,5.779411764705882
2016-04-25 11:00:00,6.514705882352941
2016-04-26 11:00:00,5.117647058823529
2016-04-27 11:00:00,5.852941176470588
2016-04-28 11:00:00,7.161764705882353
2016-04-29 11:00:00,9.015151515151516
2016-04-30 11:00:00,12.25
